Time  	KZ11W:	KZ11C:	SD13L:
11:21:56 220.7	14.8	23044	

11:21:57 220.6	14.8	23037	

11:21:58 220.4	14.8	23027	

11:21:59 220.3	14.8	23021	

11:22:00 220.2	14.8	23015	

11:22:01 220.1	14.8	23006	

11:22:02 220.0	14.8	23001	

11:22:03 219.9	14.8	22994	

11:22:04 219.8	14.8	22990	

11:22:06 219.8	14.8	22983	

11:22:07 219.7	14.8	22979	

11:22:08 219.7	14.8	22973	

11:22:09 219.6	14.8	22967	

11:22:10 219.5	14.8	22962	

11:22:11 219.5	14.8	22960	

11:22:12 219.4	14.8	22956	

11:22:13 219.3	14.8	22953	

11:22:14 219.3	14.8	22953	

11:22:15 219.2	14.8	22951	

11:22:17 219.2	14.8	22951	

11:22:18 219.1	14.8	22952	

11:22:19 219.1	14.8	22953	

11:22:20 219.1	14.8	22955	

11:22:21 219.1	14.8	22957	

11:22:22 219.2	14.8	22962	

11:22:23 219.2	14.8	22965	

11:22:24 219.3	14.8	22973	

11:22:25 219.3	14.8	22978	

11:22:26 219.4	14.8	22985	

11:22:28 219.4	14.8	22991	

11:22:29 219.5	14.8	22996	

11:22:30 219.6	14.8	23005	

11:22:31 219.7	14.8	23009	

11:22:32 219.7	14.8	23018	

11:22:33 219.8	14.8	23027	

11:22:34 219.8	14.8	23038	

11:22:35 219.8	14.8	23046	

11:22:36 219.9	14.8	23056	

11:22:37 219.9	14.8	23063	

11:22:39 220.0	14.8	23070	

11:22:40 220.0	14.8	23084	

11:22:41 220.1	14.8	23092	

11:22:42 220.2	14.8	23106	

11:22:43 220.3	14.8	23115	

11:22:44 220.4	14.8	23132	

11:22:45 220.5	14.8	23143	

11:22:46 220.6	14.8	23159	

11:22:47 220.7	14.8	23172	

11:22:48 220.8	14.8	23192	

11:22:50 220.9	14.8	23202	

11:22:51 221.0	14.8	23220	

11:22:52 221.2	14.8	23234	

11:22:53 221.3	14.8	23245	

11:22:54 221.4	14.8	23263	

11:22:55 221.5	14.8	23277	

11:22:56 221.6	14.8	23297	

11:22:57 221.8	14.8	23307	

11:22:58 221.9	14.8	23326	

11:22:59 222.0	14.8	23337	

11:23:01 222.1	14.8	23353	

11:23:02 222.1	14.8	23365	

11:23:03 222.3	14.8	23377	

11:23:04 222.4	14.8	23393	

11:23:05 222.6	14.8	23409	

11:23:06 222.8	14.8	23431	

11:23:07 222.9	14.8	23445	

11:23:08 223.1	14.8	23468	

11:23:09 223.3	14.8	23484	

11:23:10 223.4	14.8	23509	

11:23:12 223.6	14.8	23528	

11:23:13 223.9	14.8	23554	

11:23:14 224.1	14.8	23574	

11:23:15 224.5	14.8	23599	

11:23:16 224.5	14.8	23619	

11:23:17 224.9	14.8	23644	

11:23:18 225.1	14.9	23665	

11:23:19 225.2	14.8	23691	

11:23:20 225.4	14.8	23712	

11:23:22 225.6	14.8	23729	

11:23:23 225.7	14.9	23756	

11:23:24 225.9	14.8	23773	

11:23:25 226.1	14.9	23800	

11:23:26 226.3	14.9	23815	

11:23:27 226.5	14.9	23839	

11:23:28 226.7	14.9	23856	

11:23:29 226.9	14.9	23879	

11:23:30 227.1	14.9	23895	

11:23:31 227.3	14.9	23918	

11:23:33 227.5	14.9	23931	

11:23:34 227.6	14.9	23949	

11:23:35 227.8	14.9	23944	

11:23:36 227.9	14.9	23983	

11:23:37 228.1	14.9	24007	

11:23:38 228.3	14.9	24022	

11:23:39 228.5	14.9	24048	

11:23:40 228.6	14.9	24064	

11:23:41 228.8	14.9	24093	

11:23:42 229.0	14.9	24113	

11:23:44 229.5	14.9	24146	

11:23:45 229.8	14.9	24166	

11:23:46 230.1	14.9	24195	

11:23:47 230.4	14.9	24235	

11:23:48 230.9	14.9	24263	

11:23:49 231.7	14.9	24313	

11:23:50 231.7	14.9	24347	

11:23:51 232.0	14.9	24403	

11:23:52 232.6	14.9	24445	

11:23:53 233.0	14.9	24513	

11:23:54 233.4	14.9	24561	

11:23:56 234.1	14.9	24614	

11:23:57 234.8	14.9	24698	

11:23:58 235.3	14.9	24742	

11:23:59 236.0	14.9	24818	

11:24:00 236.4	14.9	24874	

11:24:01 237.2	14.9	24955	

11:24:02 237.3	14.9	25008	

11:24:03 238.1	14.9	25097	

11:24:04 238.9	14.9	25172	

11:24:05 239.6	14.9	25277	

11:24:07 240.5	14.9	25326	

11:24:08 240.9	14.9	25358	

11:24:09 241.1	14.9	25375	

11:24:10 241.4	14.9	25371	

11:24:11 241.8	14.9	25358	

11:24:12 241.7	14.9	25348	

11:24:13 241.7	14.9	25306	

11:24:14 241.8	14.9	25277	

11:24:15 241.8	14.9	25233	

11:24:16 241.7	14.9	25209	

11:24:18 241.6	14.9	25194	

11:24:19 241.6	14.9	25182	

11:24:20 241.5	14.9	25179	

11:24:21 241.5	14.9	25192	

11:24:22 241.6	14.9	25210	

11:24:23 241.7	14.9	25254	

11:24:24 242.0	14.9	25292	

11:24:25 242.3	14.9	25368	

11:24:26 243.1	14.9	25419	

11:24:27 243.6	14.9	25486	

11:24:29 243.9	14.9	25522	

11:24:30 244.2	14.9	25552	

11:24:31 244.6	14.9	25591	

11:24:32 244.8	14.9	25620	

11:24:33 245.3	14.9	25666	

11:24:34 245.8	14.9	25701	

11:24:35 246.0	14.9	25738	

11:24:36 246.4	14.9	25749	

11:24:37 246.5	14.9	25752	

11:24:38 246.5	14.9	25747	

11:24:39 246.6	14.9	25708	

11:24:41 246.5	14.9	25690	

11:24:42 246.5	14.9	25596	

11:24:43 246.2	14.9	25537	

11:24:44 245.8	14.9	25489	

11:24:45 244.8	14.9	25406	

11:24:46 244.3	14.9	25354	

11:24:47 243.4	14.9	25288	

11:24:48 243.1	14.9	25257	

11:24:49 243.1	14.9	25213	

11:24:50 242.3	14.9	25185	

11:24:52 242.0	14.9	25140	

11:24:53 241.9	14.9	25119	

11:24:54 241.3	14.9	25094	

11:24:55 241.1	14.9	25084	

11:24:56 241.0	14.9	25077	

11:24:57 241.0	14.9	25074	

11:24:58 240.8	14.9	25066	

11:24:59 240.6	14.8	25052	

11:25:00 240.5	14.9	25050	

11:25:01 240.3	14.9	25051	

11:25:03 240.2	14.9	25059	

11:25:04 240.2	14.9	25083	

11:25:05 240.3	14.9	25117	

11:25:06 240.4	14.9	25176	

11:25:07 240.9	14.9	25353	

11:25:08 242.4	14.8	25440	

11:25:09 242.5	14.8	25443	

11:25:10 242.6	14.9	25419	

11:25:11 242.6	14.8	25415	

11:25:12 242.6	14.9	25378	

11:25:14 242.4	14.9	25280	

11:25:15 242.1	14.9	25235	

11:25:16 241.8	14.8	25182	

11:25:17 241.5	14.9	25152	

11:25:18 240.8	14.9	25126	

11:25:19 240.5	14.9	25095	

11:25:20 240.4	14.9	25078	

11:25:21 240.2	14.8	25023	

11:25:22 239.6	14.9	24983	

11:25:23 239.3	14.8	24934	

11:25:25 239.2	14.9	24908	

11:25:26 238.9	14.8	24888	

11:25:27 238.8	14.9	24881	

11:25:28 238.6	14.9	24872	

11:25:29 238.4	14.9	24857	

11:25:30 238.2	14.9	24834	

11:25:31 238.0	14.9	24796	

11:25:32 237.5	14.9	24771	

11:25:33 237.3	14.9	24740	

11:25:34 237.2	14.9	24718	

11:25:36 236.7	14.9	24694	

11:25:37 236.5	14.9	24677	

11:25:38 236.3	14.9	24657	

11:25:39 236.0	14.9	24646	

11:25:40 236.0	14.9	24628	

11:25:41 235.8	14.9	24618	

11:25:42 235.6	14.9	24605	

11:25:43 235.4	14.9	24595	

11:25:44 235.3	14.9	24584	

11:25:45 235.1	14.9	24571	

11:25:47 234.9	14.9	24564	

11:25:48 234.8	14.9	24553	

11:25:49 234.6	14.9	24548	

11:25:50 234.5	14.9	24544	

11:25:51 234.4	14.9	24542	

11:25:52 234.3	14.9	24543	

11:25:53 234.2	14.9	24544	

11:25:54 234.2	14.9	24544	

11:25:55 234.1	14.9	24546	

11:25:56 234.1	14.9	24549	

11:25:58 234.0	14.9	24552	

11:25:59 233.9	14.9	24555	

11:26:00 233.9	14.9	24559	

11:26:01 233.9	14.9	24563	

11:26:02 233.9	14.9	24569	

11:26:03 233.9	14.9	24577	

11:26:04 233.9	14.9	24583	

11:26:05 233.9	14.9	24592	

11:26:06 233.9	14.9	24606	

11:26:07 234.0	14.9	24615	

11:26:09 234.1	14.9	24627	

11:26:10 234.2	14.9	24645	

11:26:11 234.3	14.9	24660	

11:26:12 234.4	14.9	24688	

11:26:13 234.5	14.9	24709	

11:26:14 234.7	14.9	24740	

11:26:15 234.9	14.9	24762	

11:26:16 235.1	14.9	24792	

11:26:17 235.3	14.9	24813	

11:26:18 235.6	14.9	24829	

11:26:20 235.8	14.9	24858	

11:26:21 235.9	14.9	24880	

11:26:22 236.1	14.9	24913	

11:26:23 236.4	14.9	24931	

11:26:24 236.8	14.9	24962	

11:26:25 236.8	14.9	24978	

11:26:26 237.0	14.9	25007	

11:26:27 237.2	14.9	25023	

11:26:28 237.4	14.9	25053	

11:26:29 237.7	14.9	25076	

11:26:31 237.9	14.9	25109	

11:26:32 238.4	14.9	25129	

11:26:33 238.9	14.9	25153	

11:26:34 239.0	14.9	25186	

11:26:35 239.3	14.9	25209	

11:26:36 239.6	14.9	25247	

11:26:37 240.1	14.9	25270	

11:26:38 240.0	14.9	25308	

11:26:39 240.2	14.9	25336	

11:26:40 240.9	14.9	25378	

11:26:42 241.0	14.9	25407	

11:26:43 241.3	14.9	25454	

11:26:44 241.6	14.9	25489	

11:26:45 241.9	14.9	25520	

11:26:46 242.3	14.9	25570	

11:26:47 243.0	14.9	25602	

11:26:48 243.4	14.9	25652	

11:26:49 243.8	14.9	25687	

11:26:50 244.0	14.9	25734	

11:26:51 244.3	14.9	25763	

11:26:53 244.8	14.9	25810	

11:26:54 245.0	14.9	25841	

11:26:55 245.3	14.9	25888	

11:26:56 245.7	14.9	25919	

11:26:57 246.1	14.9	25966	

11:26:58 246.5	14.9	25994	

11:26:59 246.8	14.9	26027	

11:27:00 247.4	14.9	26075	

11:27:01 247.6	14.9	26110	

11:27:02 248.2	14.9	26155	

11:27:04 248.5	14.9	26185	

11:27:05 248.7	14.9	26231	

11:27:06 249.1	14.9	26263	

11:27:07 249.5	14.9	26306	

11:27:08 249.8	14.9	26334	

11:27:09 250.1	14.9	26380	

11:27:10 250.5	14.9	26413	

11:27:11 250.8	14.9	26461	

11:27:12 251.2	14.9	26494	

11:27:13 251.8	14.9	26527	

11:27:15 252.2	14.9	26579	

11:27:16 252.6	14.9	26614	

11:27:17 253.0	14.9	26668	

11:27:18 253.7	14.9	26705	

11:27:19 254.1	14.9	26761	

11:27:20 254.5	14.9	26799	

11:27:21 255.0	14.9	26854	

11:27:22 255.3	14.9	26892	

11:27:23 255.7	14.9	26928	

11:27:24 256.4	14.9	26984	

11:27:26 256.9	14.9	27023	

11:27:27 257.4	14.9	27081	

11:27:28 258.0	14.9	27122	

11:27:29 258.4	14.9	27182	

11:27:30 258.9	14.9	27223	

11:27:31 259.5	14.9	27279	

11:27:32 259.9	14.9	27318	

11:27:33 260.3	14.9	27378	

11:27:34 261.0	14.9	27418	

11:27:35 261.4	14.9	27481	

11:27:37 261.9	14.9	27521	

11:27:38 262.4	14.9	27569	

11:27:39 263.1	14.9	27635	

11:27:40 263.5	14.9	27678	

11:27:41 264.2	14.9	27746	

11:27:42 264.6	14.9	27794	

11:27:43 265.1	14.9	27859	

11:27:44 265.6	14.9	27903	

11:27:45 266.1	14.9	27969	

11:27:46 266.7	14.9	28009	

11:27:48 267.2	14.9	28045	

11:27:49 267.7	14.9	28093	

11:27:50 268.2	14.9	28127	

11:27:51 268.7	14.9	28186	

11:27:52 269.2	14.9	28237	

11:27:53 269.9	14.9	28329	

11:27:54 270.5	14.9	28402	

11:27:55 271.3	14.9	28534	

11:27:56 272.3	14.9	28593	

11:27:57 272.5	14.9	28586	

11:27:58 272.5	14.9	28528	

11:28:00 272.4	14.9	28521	

11:28:01 272.5	14.9	28498	

11:28:02 272.5	14.9	28465	

11:28:03 272.6	15	28420	

11:28:04 272.5	14.9	28403	

11:28:05 272.5	15	28397	

11:28:06 272.5	15	28399	

11:28:07 272.6	15	28429	

11:28:08 272.8	15	28474	

11:28:09 273.1	15	28581	

11:28:11 274.3	15	28679	

11:28:12 275.3	15	28795	

11:28:13 276.5	15	28938	

11:28:14 276.7	15	28924	

11:28:15 276.7	15	28903	

11:28:16 276.6	15	28868	

11:28:17 276.7	15	28793	

11:28:18 276.7	15	28735	

11:28:19 276.5	15	28650	

11:28:21 276.3	15	28593	

11:28:22 276.0	15	28512	

11:28:23 275.2	15	28464	

11:28:24 274.9	15	28431	

11:28:25 274.5	15	28385	

11:28:26 274.1	15	28357	

11:28:27 273.8	15	28316	

11:28:28 273.2	15	28282	

11:28:29 273.1	15	28228	

11:28:30 272.5	15	28187	

11:28:31 271.9	15	28133	

11:28:33 271.9	15	28100	

11:28:34 271.7	15	28068	

11:28:35 271.2	15	28018	

11:28:36 270.9	15	27991	

11:28:37 270.8	15	27950	

11:28:38 270.2	15	27924	

11:28:39 270.1	15	27891	

11:28:40 269.8	15	27869	

11:28:41 269.3	15	27840	

11:28:42 269.2	15	27820	

11:28:44 268.9	15	27796	

11:28:45 268.6	15	27776	

11:28:46 268.4	15	27754	

11:28:47 268.1	15	27737	

11:28:48 268.0	15	27720	

11:28:49 267.6	15	27696	

11:28:50 267.6	15	27678	

11:28:51 267.4	15	27651	

11:28:52 266.9	15	27630	

11:28:53 266.7	15	27601	

11:28:55 266.4	15	27581	

11:28:56 266.2	15	27551	

11:28:57 265.9	15	27534	

11:28:58 265.7	15	27514	

11:28:59 265.5	15	27482	

11:29:00 265.0	15	27464	

11:29:01 265.2	15	27436	

11:29:02 264.7	15	27418	

11:29:03 264.5	15	27391	

11:29:04 264.2	15	27377	

11:29:06 264.0	15	27351	

11:29:07 263.8	15	27337	

11:29:08 263.8	15	27317	

11:29:09 263.6	15	27302	

11:29:10 263.4	15	27285	

11:29:11 263.2	15	27273	

11:29:12 263.0	15	27259	

11:29:13 262.8	15	27244	

11:29:14 262.7	15	27237	

11:29:15 262.6	15	27221	

11:29:17 262.5	15	27213	

11:29:18 262.4	15	27202	

11:29:19 262.3	15	27194	

11:29:20 262.2	15	27185	

11:29:21 262.2	15	27179	

11:29:22 262.1	15	27173	

11:29:23 262.1	15	27167	

11:29:24 262.0	15	27164	

11:29:25 262.0	15	27163	

11:29:26 261.9	15	27161	

11:29:27 261.8	15	27163	

11:29:29 261.8	15	27164	

11:29:30 261.7	15	27168	

11:29:31 261.7	15	27172	

11:29:32 261.7	15	27176	

11:29:33 261.7	15	27178	

11:29:34 261.7	15.1	27181	

11:29:35 261.7	15	27182	

11:29:36 261.7	15	27182	

11:29:37 261.7	15	27183	

11:29:39 261.7	15	27182	

11:29:40 261.7	15.1	27182	

11:29:41 261.7	15.1	27180	

11:29:42 261.6	15.1	27176	

11:29:43 261.6	15.1	27169	

11:29:44 261.6	15.1	27165	

11:29:45 261.5	15.1	27162	

11:29:46 261.5	15.1	27155	

11:29:47 261.5	15.1	27149	

11:29:48 261.4	15	27140	

11:29:49 261.4	15.1	27124	

11:29:51 261.3	15.1	27113	

11:29:52 261.2	15.1	27101	

11:29:53 261.1	15.1	27090	

11:29:54 261.0	15.1	27075	

11:29:55 260.9	15.1	27065	

11:29:56 260.8	15.1	27054	

11:29:57 260.7	15.1	27046	

11:29:58 260.6	15.1	27037	

11:29:59 260.5	15.1	27025	

11:30:00 260.4	15.1	27020	

11:30:02 260.3	15.1	27015	

11:30:03 260.3	15.1	27015	

11:30:04 260.2	15.1	27013	

11:30:05 260.2	15.1	27013	

11:30:06 260.1	15.1	27010	

11:30:07 260.1	15.1	27005	

11:30:08 260.1	15.1	26994	

11:30:09 260.1	15.1	26985	

11:30:10 260.0	15.1	26970	

11:30:11 260.0	15.1	26950	

11:30:13 259.9	15.1	26937	

11:30:14 259.7	15.1	26916	

11:30:15 259.6	15.1	26905	

11:30:16 259.5	15.1	26892	

11:30:17 259.5	15.1	26882	

11:30:18 259.4	15.1	26873	

11:30:19 259.4	15.1	26871	

11:30:20 259.4	15.1	26867	

11:30:21 259.3	15.1	26866	

11:30:22 259.4	15.1	26866	

11:30:24 259.4	15.1	26864	

11:30:25 259.5	15.1	26863	

11:30:26 259.5	15.1	26860	

11:30:27 259.5	15.1	26860	

11:30:28 259.6	15.1	26863	

11:30:29 259.6	15.1	26867	

11:30:30 259.6	15.1	26875	

11:30:31 259.6	15.1	26882	

11:30:32 259.7	15.1	26894	

11:30:33 259.7	15.1	26904	

11:30:35 259.8	15.1	26913	

11:30:36 259.8	15.1	26920	

11:30:37 259.9	15.1	26925	

11:30:38 259.9	15.1	26930	

11:30:39 260.0	15.1	26934	

11:30:40 260.1	15.1	26937	

11:30:41 260.1	15.1	26934	

11:30:42 260.1	15.1	26928	

11:30:43 260.1	15.1	26924	

11:30:44 260.1	15.1	26920	

11:30:46 260.1	15.1	26921	

11:30:47 260.1	15.1	26921	

11:30:48 260.2	15.1	26924	

11:30:49 260.3	15.1	26927	

11:30:50 260.4	15.1	26929	

11:30:51 260.5	15.1	26933	

11:30:52 260.6	15.1	26941	

11:30:53 260.7	15.1	26947	

11:30:54 260.9	15.1	26956	

11:30:55 261.0	15.1	26966	

11:30:57 261.2	15.1	26984	

11:30:58 261.4	15.1	26997	

11:30:59 261.6	15.1	27018	

11:31:00 262.1	15.1	27034	

11:31:01 262.1	15.1	27062	

11:31:02 262.6	15.1	27078	

11:31:03 262.8	15.1	27103	

11:31:04 263.3	15.1	27134	

11:31:05 263.4	15.1	27161	

11:31:06 264.0	15.1	27205	

11:31:08 264.3	15.1	27236	

11:31:09 264.7	15.1	27290	

11:31:10 265.3	15.1	27329	

11:31:11 265.7	15.1	27397	

11:31:12 266.4	15.1	27445	

11:31:13 266.9	15.1	27518	

11:31:14 267.4	15.1	27569	

11:31:15 268.1	15.1	27640	

11:31:16 268.5	15.1	27681	

11:31:17 268.9	15.1	27718	

11:31:19 269.4	15.1	27770	

11:31:20 269.9	15.1	27804	

11:31:21 270.4	15.1	27856	

11:31:22 270.5	15.1	27888	

11:31:23 271.0	15.1	27930	

11:31:24 271.0	15.1	27951	

11:31:25 271.3	15.2	27973	

11:31:26 271.5	15.1	27983	

11:31:27 271.6	15.1	28012	

11:31:29 271.8	15.2	28029	

11:31:30 272.0	15.1	28069	

11:31:31 272.2	15.2	28095	

11:31:32 272.4	15.2	28138	

11:31:33 272.9	15.1	28155	

11:31:34 272.9	15.2	28157	

11:31:35 273.0	15.2	28151	

11:31:36 273.0	15.2	28142	

11:31:37 273.0	15.2	28137	

11:31:39 273.0	15.2	28082	

11:31:40 272.8	15.2	28028	

11:31:41 272.4	15.2	27964	

11:31:42 271.2	15.2	27858	

11:31:43 270.6	15.2	27783	

11:31:44 269.6	15.2	27669	

11:31:45 268.7	15.2	27592	

11:31:46 267.9	15.2	27470	

11:31:47 267.0	15.2	27392	

11:31:48 266.1	15.2	27283	

11:31:50 265.3	15.2	27217	

11:31:51 264.5	15.2	27124	

11:31:52 263.7	15.2	27069	

11:31:53 263.0	15.2	26997	

11:31:54 262.7	15.2	26954	

11:31:55 261.9	15.2	26916	

11:31:56 261.6	15.2	26865	

11:31:57 261.3	15.2	26837	

11:31:58 260.8	15.2	26800	

11:32:00 260.3	15.2	26775	

11:32:01 260.0	15.2	26745	

11:32:02 259.9	15.2	26726	

11:32:03 259.6	15.2	26703	

11:32:04 259.3	15.2	26686	

11:32:05 259.4	15.2	26668	

11:32:06 258.9	15.2	26656	

11:32:07 258.7	15.2	26634	

11:32:08 258.4	15.2	26626	

11:32:09 258.2	15.2	26607	

11:32:11 258.2	15.2	26595	

11:32:12 258.0	15.2	26581	

11:32:13 257.8	15.2	26569	

11:32:14 257.6	15.2	26560	

11:32:15 257.4	15.2	26543	

11:32:16 257.2	15.2	26533	

11:32:17 257.1	15.2	26520	

11:32:18 256.9	15.2	26510	

11:32:19 256.8	15.2	26494	

11:32:20 256.7	15.2	26487	

11:32:22 256.6	15.2	26473	

11:32:23 256.5	15.2	26466	

11:32:24 256.4	15.2	26453	

11:32:25 256.3	15.2	26446	

11:32:26 256.2	15.2	26435	

11:32:27 256.1	15.2	26430	

11:32:28 256.0	15.2	26426	

11:32:29 255.9	15.2	26417	

11:32:30 255.8	15.2	26412	

11:32:32 255.7	15.2	26405	

11:32:33 255.7	15.2	26400	

11:32:34 255.6	15.2	26396	

11:32:35 255.5	15.2	26396	

11:32:36 255.4	15.2	26393	

11:32:37 255.4	15.2	26391	

11:32:38 255.4	15.2	26390	

11:32:39 255.4	15.2	26393	

11:32:40 255.4	15.2	26401	

11:32:41 255.5	15.2	26422	

11:32:42 255.6	15.2	26445	

11:32:44 255.7	15.2	26491	

11:32:45 255.8	15.2	26526	

11:32:46 256.1	15.2	26587	

11:32:47 256.3	15.2	26633	

11:32:48 256.9	15.3	26733	

11:32:49 258.0	15.2	26849	

11:32:50 259.2	15.2	26943	

11:32:51 258.7	15.3	26845	

11:32:52 258.3	15.2	26673	

11:32:53 257.7	15.2	26438	

11:32:55 255.7	15.2	26331	

11:32:56 254.8	15.3	26229	

11:32:57 254.6	15.2	26178	

11:32:58 253.8	15.2	26119	

11:32:59 253.5	15.3	26086	

11:33:00 253.2	15.2	26045	

11:33:01 252.8	15.3	26023	

11:33:02 252.8	15.3	25992	

11:33:03 252.4	15.3	25974	

11:33:04 252.3	15.3	25959	

11:33:06 252.1	15.2	25941	

11:33:07 252.1	15.3	25930	

11:33:08 252.0	15.3	25916	

11:33:09 251.9	15.3	25909	

11:33:10 251.9	15.3	25901	

11:33:11 251.9	15.3	25899	

11:33:12 251.8	15.3	25894	

11:33:13 251.8	15.2	25896	

11:33:14 251.8	15.2	25899	

11:33:16 251.8	15.3	25903	

11:33:17 251.8	15.3	25912	

11:33:18 251.9	15.2	25920	

11:33:19 252.0	15.2	25929	

11:33:20 252.1	15.2	25944	

11:33:21 252.2	15.2	25956	

11:33:22 252.3	15.2	25974	

11:33:23 252.4	15.2	25991	

11:33:24 252.5	15.2	26023	

11:33:25 252.7	15.2	26049	

11:33:26 252.9	15.2	26089	

11:33:28 253.5	15.2	26123	

11:33:29 253.9	15.2	26178	

11:33:30 254.3	15.2	26218	

11:33:31 254.8	15.2	26288	

11:33:32 255.2	15.2	26338	

11:33:33 255.7	15.2	26387	

11:33:34 256.4	15.2	26464	

11:33:35 256.7	15.2	26509	

11:33:36 257.4	15.2	26586	

11:33:38 257.9	15.2	26633	

11:33:39 258.3	15.2	26680	

11:33:40 258.6	15.2	26691	

11:33:41 258.8	15.2	26704	

11:33:42 259.1	15.2	26747	

11:33:43 259.7	15.2	26781	

11:33:44 259.9	15.2	26800	

11:33:45 260.1	15.2	26798	

11:33:46 260.5	15.2	26810	

11:33:47 260.9	15.2	26839	

11:33:48 261.2	15.2	26902	

11:33:50 262.0	15.2	26961	

11:33:51 262.5	15.2	27061	

11:33:52 263.3	15.2	27121	

11:33:53 264.1	15.2	27217	

11:33:54 264.8	15.2	27276	

11:33:55 265.4	15.2	27341	

11:33:56 266.0	15.2	27387	

11:33:57 266.4	15.2	27421	

11:33:58 266.8	15.2	27444	

11:33:59 267.3	15.2	27462	

11:34:01 267.5	15.2	27495	

11:34:02 267.8	15.2	27515	

11:34:03 268.2	15.2	27547	

11:34:04 268.7	15.2	27593	

11:34:05 269.7	15.2	27764	

11:34:06 271.4	15.2	27950	

11:34:07 273.2	15.2	28245	

11:34:08 275.5	15.2	28526	

11:34:09 279.1	15.2	29173	

11:34:11 284.0	15.2	29658	

11:34:12 289.6	15.2	30259	

11:34:13 297.4	15.2	31735	

11:34:14 312.2	15.2	32604	

11:34:15 335.2	15.2	37582	

11:34:16 359.7	15.2	40355	

11:34:17 386.2	15.2	42657	

11:34:18 408.5	15.2	43581	

11:34:19 421.2	15.2	44193	

11:34:20 431.9	15.2	44958	

11:34:21 442.4	15.2	46133	

11:34:23 456.3	15.2	47498	

11:34:24 471.2	15.3	48331	

11:34:25 481.1	15.3	48429	

11:34:26 485.1	15.3	48110	

11:34:27 484.5	15.3	47480	

11:34:28 482.0	15.3	47266	

11:34:29 481.9	15.3	47994	

11:34:30 490.3	15.3	49726	

11:34:31 506.8	15.3	51789	

11:34:32 525.1	15.3	53417	

11:34:34 541.6	15.3	54237	

11:34:35 552.5	15.3	54439	

11:34:36 557.6	15.3	54433	

11:34:37 560.6	15.3	54525	

11:34:38 562.4	15.3	54225	

11:34:39 561.3	15.3	54035	

11:34:40 560.9	15.3	54403	

11:34:41 564.2	15.4	54666	

11:34:42 565.5	15.4	54121	

11:34:43 560.2	15.4	52285	

11:34:45 544.1	15.4	49273	

11:34:46 516.4	15.4	45925	

11:34:47 488.0	15.4	43715	

11:34:48 466.0	15.4	42259	

11:34:49 449.3	15.4	41175	

11:34:50 434.4	15.4	39223	

11:34:51 413.6	15.4	36633	

11:34:52 388.8	15.4	34155	

11:34:53 364.5	15.4	33004	

11:34:54 347.2	15.4	32212	

11:34:56 332.9	15.4	31030	

11:34:57 322.6	15.4	30688	

11:34:58 316.7	15.4	30470	

11:34:59 311.1	15.4	30081	

11:35:00 304.2	15.4	29557	

11:35:01 299.1	15.4	29386	

11:35:02 295.6	15.4	29264	

11:35:03 293.4	15.4	29312	

11:35:04 293.3	15.4	29709	

11:35:06 295.2	15.4	30039	

11:35:07 298.7	15.4	30303	

11:35:08 298.9	15.4	30390	

11:35:09 299.2	15.4	30347	

11:35:10 298.0	15.4	29905	

11:35:11 293.5	15.4	29322	

11:35:12 287.6	15.4	28468	

11:35:13 282.3	15.4	28050	

11:35:14 278.4	15.4	27730	

11:35:15 276.1	15.4	27631	

11:35:17 274.7	15.4	27585	

11:35:18 273.9	15.4	27609	

11:35:19 273.6	15.4	27717	

11:35:20 273.9	15.4	27797	

11:35:21 275.0	15.4	27891	

11:35:22 275.4	15.4	28280	

11:35:23 278.4	15.4	28675	

11:35:24 282.3	15.4	29349	

11:35:25 287.1	15.4	29954	

11:35:26 292.9	15.4	30546	

11:35:27 295.7	15.4	30523	

11:35:29 296.5	15.4	30716	

11:35:30 299.2	15.4	30994	

11:35:31 302.0	15.4	31119	

11:35:32 301.4	15.4	30504	

11:35:33 297.1	15.4	29825	

