Time  	KZ11W:	KZ11C:	SD13L:
15:07:51 116.9	16.8	12382	
15:07:52 116.6	16.8	12366	
15:07:53 116.3	16.8	12353	
15:07:54 116.1	16.8	12349	
15:07:55 116.1	16.8	12348	
15:07:56 116.0	16.8	12352	
15:07:57 115.8	16.8	12358	
15:07:58 115.7	16.8	12371	
15:08:00 115.6	16.8	12382	
15:08:01 115.6	16.8	12402	
15:08:02 115.6	16.8	12416	
15:08:03 115.7	16.8	12440	
15:08:04 115.7	16.8	12457	
15:08:05 115.8	16.8	12484	
15:08:06 115.9	16.8	12503	
15:08:07 116.0	16.8	12533	
15:08:08 116.2	16.8	12554	
15:08:09 116.3	16.8	12586	
15:08:11 116.5	16.8	12608	
15:08:12 116.7	16.8	12643	
15:08:13 116.8	16.8	12666	
15:08:14 117.1	16.8	12690	
15:08:15 117.3	16.8	12728	
15:08:16 117.7	16.8	12754	
15:08:17 117.8	16.8	12791	
15:08:18 118.2	16.8	12818	
15:08:19 118.4	16.8	12858	
15:08:20 118.5	16.8	12884	
15:08:22 119.1	16.8	12926	
15:08:23 119.2	16.8	12953	
15:08:24 119.5	16.8	12996	
15:08:25 120.0	16.8	13027	
15:08:26 120.3	16.8	13058	
15:08:27 120.5	16.8	13108	
15:08:28 121.0	16.8	13142	
15:08:29 121.3	16.8	13197	
15:08:30 121.8	16.8	13236	
15:08:31 122.0	16.8	13298	
15:08:33 122.6	16.8	13343	
15:08:34 123.0	16.8	13413	
15:08:35 123.4	16.8	13464	
15:08:36 124.1	16.8	13543	
15:08:37 124.6	16.8	13602	
15:08:38 125.1	16.8	13671	
15:08:39 125.9	16.8	13790	
15:08:40 126.8	16.8	13868	
15:08:41 127.4	16.8	13969	
15:08:42 128.1	16.8	14027	
15:08:44 128.8	16.8	14127	
15:08:45 129.7	16.8	14229	
15:08:46 131.2	16.8	14506	
15:08:47 133.5	16.8	14799	
15:08:48 136.8	16.8	15468	
15:08:49 141.7	16.8	16137	
15:08:50 149.0	16.8	17415	
15:08:51 157.1	16.8	18254	
15:08:52 164.5	16.8	18853	
15:08:53 170.0	16.8	19337	
15:08:55 173.5	16.8	19482	
15:08:56 176.1	16.8	19700	
15:08:57 179.0	16.8	19920	
15:08:58 182.1	16.9	20292	
15:08:59 184.2	16.9	20290	
15:09:00 183.1	16.9	19630	
15:09:01 179.0	16.9	18917	
15:09:02 173.4	16.9	18259	
15:09:03 172.0	16.9	18521	
15:09:05 175.5	16.9	19748	
15:09:06 183.6	16.9	20715	
15:09:07 191.8	16.9	22065	
15:09:08 200.1	16.9	22820	
15:09:09 207.8	16.9	23438	
15:09:10 215.5	16.9	24671	
15:09:11 224.6	16.9	25515	
15:09:12 232.6	16.9	26235	
15:09:13 236.8	16.9	26334	
15:09:14 238.7	16.9	26247	
15:09:16 239.5	16.9	26169	
15:09:17 241.1	16.9	26464	
15:09:18 243.4	16.9	26600	
15:09:19 244.2	16.9	26264	
15:09:20 240.1	16.9	25451	
15:09:21 232.6	16.9	23782	
15:09:22 222.0	16.9	22706	
15:09:23 213.8	16.9	22096	
15:09:24 208.8	16.9	21550	
15:09:25 204.7	16.9	21268	
15:09:27 201.0	16.9	20869	
15:09:28 197.6	17	20663	
15:09:29 195.1	17	20398	
15:09:30 192.9	17	20354	
15:09:31 192.4	17	20569	
15:09:32 192.9	17	20694	
15:09:33 192.7	17	20543	
15:09:34 191.0	17	20316	
15:09:35 188.8	17	20100	
15:09:36 186.5	17	19712	
15:09:38 183.8	17	19438	
15:09:39 181.4	17	19133	
15:09:40 179.6	17	19037	
15:09:41 178.7	17	19038	
15:09:42 178.4	17	19093	
15:09:43 178.4	17	19182	
15:09:44 179.2	17	19237	
15:09:45 179.1	17	19311	
15:09:46 179.1	17	19358	
15:09:47 179.2	17	19432	
15:09:49 179.3	17	19473	
15:09:50 179.5	17	19506	
15:09:51 179.8	17	19552	
15:09:52 180.0	17	19583	
15:09:53 180.3	17	19646	
15:09:54 181.0	17	19709	
15:09:55 181.8	17	19832	
15:09:56 182.7	17	19911	
15:09:57 183.1	17	19987	
15:09:58 183.7	17	20027	
15:10:00 184.3	17	20090	
15:10:01 184.8	17	20115	
15:10:02 185.2	17	20147	
15:10:03 185.8	17	20205	
15:10:04 186.1	17	20248	
15:10:05 186.4	17	20287	
15:10:06 186.3	17	20243	
15:10:07 185.9	17	19910	
15:10:08 182.7	17	19541	
15:10:09 179.2	17	18840	
15:10:11 174.9	17	18455	
15:10:12 172.2	17	18296	
15:10:13 171.6	17	18399	
15:10:14 172.5	17	18762	
15:10:15 174.6	17	19036	
15:10:16 175.3	17	19391	
15:10:17 178.3	17	19617	
15:10:18 179.6	17	19741	
15:10:19 179.7	17	19672	
15:10:20 178.6	17	19522	
15:10:22 178.2	17	19266	
15:10:23 176.0	17	19107	
15:10:24 175.2	17	18994	
15:10:25 174.8	17	18960	
15:10:26 174.3	17	18875	
15:10:27 174.0	17	18860	
15:10:28 173.7	17	18833	
15:10:29 173.3	17	18792	
15:10:30 172.6	17	18686	
15:10:32 171.2	17	18526	
15:10:33 169.5	17	18174	
15:10:34 167.4	17	17959	
15:10:35 165.3	17	17767	
15:10:36 163.5	17	17504	
15:10:37 161.9	17	17363	
15:10:38 160.6	17	17247	
15:10:39 159.8	17	17212	
15:10:40 159.4	17	17198	
15:10:41 159.1	17	17200	
15:10:43 159.1	17	17189	
15:10:44 158.8	17.1	17175	
15:10:45 158.6	17	17142	
15:10:46 158.2	17.1	17115	
15:10:47 157.8	17.1	17052	
15:10:48 157.1	17.1	16993	
15:10:49 156.4	17.1	16913	
15:10:50 155.4	17.1	16761	
15:10:51 154.4	17.1	16659	
15:10:53 153.6	17.1	16570	
15:10:54 153.1	17.1	16538	
15:10:55 152.3	17.1	16471	
15:10:56 151.7	17.1	16398	
15:10:57 150.9	17.1	16272	
15:10:58 149.7	17.1	16144	
15:10:59 148.3	17.1	15906	
15:11:00 146.6	17.1	15753	
15:11:01 145.1	17.1	15563	
15:11:02 143.7	17.1	15485	
15:11:04 142.7	17.1	15434	
15:11:05 142.3	17.1	15443	
15:11:06 142.8	17.1	15485	
15:11:07 142.8	17.1	15575	
15:11:08 143.1	17.1	15659	
15:11:09 143.3	17.1	15816	
15:11:10 143.9	17.1	15921	
15:11:11 145.9	17.1	16114	
15:11:12 147.0	17.1	16263	
15:11:13 148.3	17.1	16456	
15:11:15 149.5	17.1	16547	
15:11:16 150.2	17.1	16551	
15:11:17 149.5	17.1	16447	
15:11:18 149.0	17.1	16184	
15:11:19 148.4	17.1	15977	
15:11:20 145.5	17.1	15636	
15:11:21 143.5	17.1	15414	
15:11:22 141.5	17.1	15116	
15:11:23 139.6	17.1	14951	
15:11:25 138.0	17.1	14828	
15:11:26 136.7	17.1	14672	
15:11:27 135.5	17.1	14568	
15:11:28 134.4	17.1	14434	
15:11:29 133.5	17.1	14361	
15:11:30 132.7	17.1	14273	
15:11:31 132.0	17.1	14223	
15:11:32 131.3	17.1	14151	
15:11:33 130.9	17.1	14105	
15:11:34 130.4	17.1	14040	
15:11:35 130.0	17.1	13998	
15:11:37 129.2	17.1	13958	
15:11:38 128.9	17.1	13898	
15:11:39 128.3	17.1	13859	
15:11:40 128.0	17.1	13801	
15:11:41 127.5	17.1	13765	
15:11:42 127.2	17.1	13707	
15:11:43 126.7	17.1	13670	
15:11:44 126.3	17.1	13618	
15:11:45 125.8	17.1	13585	
15:11:47 125.4	17.1	13533	
15:11:48 125.2	17.1	13501	
15:11:49 124.8	17.1	13454	
15:11:50 124.4	17.1	13423	
15:11:51 123.8	17.1	13392	
15:11:52 123.6	17.1	13345	
15:11:53 123.0	17.1	13317	
15:11:54 123.0	17.1	13272	
15:11:55 122.5	17.1	13242	
15:11:56 122.2	17.1	13197	
15:11:58 121.8	17.1	13165	
15:11:59 121.2	17.1	13117	
15:12:00 120.9	17.1	13085	
15:12:01 120.7	17.1	13035	
15:12:02 120.1	17.1	13002	
15:12:03 119.9	17.1	12950	
15:12:04 119.5	17.1	12916	
15:12:05 119.2	17.1	12863	
15:12:06 118.6	17.1	12825	
15:12:07 118.2	17.1	12785	
15:12:09 117.8	17.1	12725	
15:12:10 117.4	17.1	12684	
15:12:11 117.0	17.1	12622	
15:12:12 116.4	17.1	12581	
15:12:13 116.1	17.1	12517	
15:12:14 115.5	17.1	12473	
15:12:15 115.0	17.1	12403	
15:12:16 114.5	17.1	12356	
15:12:17 114.0	17.1	12285	
15:12:19 113.4	17.1	12241	
15:12:20 112.8	17.1	12173	
15:12:21 112.3	17.1	12129	
15:12:22 112.0	17.1	12065	
15:12:23 111.4	17.1	12022	
15:12:24 110.9	17.1	11981	
15:12:25 110.4	17.1	11920	
15:12:26 109.9	17.1	11881	
15:12:27 109.5	17.1	11819	
15:12:28 109.0	17.1	11780	
15:12:30 108.5	17.1	11722	
15:12:31 108.2	17.1	11685	
15:12:32 107.8	17.1	11630	
15:12:33 107.4	17.1	11596	
15:12:34 106.8	17.1	11541	
15:12:35 106.6	17.1	11507	
15:12:36 106.1	17.1	11470	
15:12:37 105.8	17.1	11412	
15:12:38 105.3	17.1	11376	
15:12:39 105.1	17.1	11322	
15:12:41 104.6	17.1	11286	
15:12:42 104.0	17.1	11229	
15:12:43 103.9	17.1	11193	
15:12:44 103.3	17.1	11136	
15:12:45 102.9	17.1	11098	
15:12:46 102.5	17.1	11043	
15:12:47 102.3	17.1	11007	
15:12:48 101.9	17	10956	
15:12:49 101.5	17.1	10921	
15:12:50 101.2	17	10888	
15:12:52 100.8	17.1	10839	
15:12:53 100.4	17.1	10808	
15:12:54 99.8	17.1	10761	
15:12:55 99.5	17.1	10732	
15:12:56 99.3	17	10690	
15:12:57 98.9	17	10661	
15:12:58 98.8	17	10622	
15:12:59 98.2	17	10594	
15:13:00 97.9	17	10552	
15:13:01 97.5	17	10522	
15:13:03 97.2	17	10476	
15:13:04 96.8	17	10445	
15:13:05 96.7	17	10416	
15:13:06 96.6	17	10374	
15:13:07 96.1	17	10349	
15:13:08 95.9	17	10312	
15:13:09 95.6	17	10289	
15:13:10 95.3	17	10255	
15:13:11 95.0	17	10235	
15:13:12 94.7	17	10205	
15:13:14 94.6	17	10188	
15:13:15 94.2	17	10159	
15:13:16 93.9	17	10142	
15:13:17 93.9	17	10123	
15:13:18 93.5	17	10097	
15:13:19 93.5	17	10079	
15:13:20 93.3	17	10051	
15:13:21 93.1	17	10031	
15:13:22 92.9	17	10002	
15:13:23 92.6	17	9982	
15:13:25 92.4	17	9956	
15:13:26 92.2	17	9937	
15:13:27 92.0	17	9913	
15:13:28 91.8	17	9899	
15:13:29 91.4	17	9880	
15:13:30 91.4	17	9868	
15:13:31 91.3	17	9856	
15:13:32 91.2	17	9849	
15:13:33 91.0	17	9841	
15:13:35 90.9	17	9836	
15:13:36 90.9	17	9829	
15:13:37 90.7	17	9820	
15:13:38 90.7	17	9813	
15:13:39 90.6	17	9802	
15:13:40 90.5	17	9795	
15:13:41 90.4	17	9784	
15:13:42 90.3	17	9775	
15:13:43 90.2	17	9759	
15:13:44 90.1	17	9742	
15:13:46 90.0	17	9716	
15:13:47 90.0	17	9694	
15:13:48 89.8	17	9671	
15:13:49 89.6	17	9634	
15:13:50 89.3	17	9615	
15:13:51 89.1	17	9589	
15:13:52 88.9	17	9577	
15:13:53 88.8	17	9570	
15:13:54 88.7	17	9572	
15:13:55 88.7	17	9584	
15:13:57 88.7	17	9593	
15:13:58 88.7	17	9603	
15:13:59 88.7	17	9599	
15:14:00 88.7	17	9581	
15:14:01 88.7	17	9559	
15:14:02 88.6	17	9523	
15:14:03 88.5	17	9498	
15:14:04 88.3	17	9480	
15:14:05 88.1	17	9461	
15:14:07 88.0	17	9454	
15:14:08 87.9	17	9452	
15:14:09 87.8	17	9456	
15:14:10 87.8	17	9465	
15:14:11 87.7	17	9473	
15:14:12 87.7	17	9482	
15:14:13 87.7	17	9488	
15:14:14 87.8	17	9494	
15:14:15 87.8	17	9499	
15:14:16 87.9	17	9503	
15:14:17 88.0	17	9511	
15:14:19 88.0	17	9517	
15:14:20 88.1	16.9	9525	
15:14:21 88.1	16.9	9530	
15:14:22 88.1	16.9	9537	
15:14:23 88.2	16.9	9540	
15:14:24 88.2	17	9543	
15:14:25 88.2	17	9542	
15:14:26 88.2	17	9540	
15:14:27 88.3	16.9	9536	
15:14:28 88.3	16.9	9530	
15:14:30 88.3	17	9525	
15:14:31 88.3	16.9	9520	
15:14:32 88.3	16.9	9509	
15:14:33 88.2	16.9	9502	
15:14:34 88.2	16.9	9488	
15:14:35 88.2	16.9	9480	
15:14:36 88.1	16.9	9466	
15:14:37 88.0	16.9	9456	
15:14:38 87.9	16.9	9441	
15:14:40 87.8	16.9	9432	
15:14:41 87.7	16.9	9419	
15:14:42 87.6	16.9	9411	
15:14:43 87.5	16.9	9404	
15:14:44 87.4	16.9	9395	
15:14:45 87.3	16.9	9391	
15:14:46 87.2	16.9	9381	
15:14:47 87.1	16.9	9376	
15:14:48 87.0	16.9	9364	
15:14:49 86.9	16.9	9358	
15:14:51 86.9	16.9	9344	
15:14:52 86.7	16.9	9335	
15:14:53 86.7	16.9	9318	
15:14:54 86.6	16.9	9308	
15:14:55 86.5	16.9	9292	
15:14:56 86.4	16.9	9283	
15:14:57 86.3	16.9	9267	
15:14:58 86.2	16.9	9259	
15:14:59 86.1	16.9	9252	
15:15:00 86.0	16.9	9243	
15:15:02 86.0	16.9	9243	
15:15:03 85.9	16.9	9230	
15:15:04 85.9	16.9	9226	
15:15:05 85.8	16.9	9219	
15:15:06 85.7	16.9	9215	
15:15:07 85.7	16.9	9208	
15:15:08 85.6	16.9	9203	
15:15:09 85.5	16.9	9197	
15:15:10 85.5	16.9	9193	
15:15:11 85.5	16.9	9189	
15:15:13 85.4	16.9	9184	
15:15:14 85.4	16.9	9180	
15:15:15 85.3	16.9	9174	
15:15:16 85.3	16.9	9172	
15:15:17 85.2	16.9	9170	
15:15:18 85.1	16.9	9168	
15:15:19 85.1	16.9	9167	
15:15:20 85.0	16.9	9167	
15:15:21 85.0	16.9	9167	
15:15:22 85.0	16.9	9169	
15:15:24 85.0	16.9	9170	
15:15:25 85.0	16.9	9171	
15:15:26 85.1	16.9	9174	
15:15:27 85.1	16.9	9179	
15:15:28 85.1	16.9	9184	
15:15:29 85.1	16.9	9190	
15:15:30 85.2	16.9	9195	
15:15:31 85.3	16.9	9203	
15:15:32 85.4	16.9	9209	
15:15:33 85.4	16.9	9216	
15:15:34 85.5	16.9	9228	
15:15:36 85.7	16.9	9235	
15:15:37 85.7	16.9	9249	
15:15:38 85.8	16.9	9258	
15:15:39 85.9	16.9	9271	
15:15:40 86.0	16.9	9282	
15:15:41 86.1	16.9	9292	
15:15:42 86.2	16.9	9307	
15:15:43 86.4	16.9	9317	
15:15:44 86.5	16.9	9333	
15:15:45 86.6	16.9	9343	
15:15:46 86.7	16.9	9359	
15:15:48 86.8	16.9	9369	
15:15:49 86.9	16.9	9386	
15:15:50 87.1	16.9	9397	
15:15:51 87.2	16.9	9408	
15:15:52 87.3	16.9	9426	
15:15:53 87.4	16.9	9440	
15:15:54 87.6	16.9	9459	
15:15:55 87.7	16.9	9474	
15:15:56 87.9	16.9	9496	
15:15:57 88.0	16.9	9510	
15:15:59 88.1	16.9	9535	
15:16:00 88.3	16.9	9551	
15:16:01 88.5	16.9	9568	
15:16:02 88.6	16.9	9595	
15:16:03 88.8	16.9	9613	
15:16:04 89.0	16.9	9640	
15:16:05 89.2	16.9	9658	
15:16:06 89.4	16.9	9686	
15:16:07 89.6	16.9	9704	
15:16:08 89.7	16.9	9732	
15:16:10 90.0	16.9	9751	
15:16:11 90.1	16.9	9778	
15:16:12 90.3	16.9	9798	
15:16:13 90.5	16.9	9816	
15:16:14 90.9	16.9	9842	
15:16:15 90.9	16.9	9860	
15:16:16 91.2	16.9	9885	
15:16:17 91.4	16.9	9902	
15:16:18 91.6	16.9	9929	
15:16:19 92.1	16.9	9946	
15:16:20 92.3	16.9	9970	
15:16:22 92.5	16.9	9986	
15:16:23 92.5	16.9	10002	
15:16:24 92.8	16.9	10025	
15:16:25 93.0	16.9	10039	
15:16:26 93.2	16.9	10060	
15:16:27 93.4	16.9	10074	
15:16:28 93.6	16.9	10096	
15:16:29 93.8	16.9	10112	
15:16:30 94.0	16.9	10133	
15:16:31 94.2	16.9	10150	
15:16:32 94.4	16.9	10166	
15:16:34 94.6	16.9	10193	
15:16:35 95.0	16.9	10211	
15:16:36 95.0	16.9	10239	
15:16:37 95.4	16.9	10256	
15:16:38 95.4	16.9	10286	
15:16:39 95.6	16.8	10307	
15:16:40 95.8	16.9	10336	
15:16:41 96.0	16.9	10355	
15:16:42 96.2	16.9	10374	
15:16:43 96.4	16.9	10404	
15:16:45 96.6	16.9	10422	
15:16:46 96.8	16.9	10449	
15:16:47 97.1	16.9	10469	
15:16:48 97.3	16.9	10499	
15:16:49 97.5	16.9	10517	
15:16:50 97.7	16.9	10547	
15:16:51 98.0	16.9	10566	
15:16:52 98.2	16.9	10587	
15:16:53 98.4	16.9	10613	
15:16:54 98.7	16.9	10629	
15:16:56 98.9	16.9	10653	
15:16:57 99.4	16.9	10671	
15:16:58 99.6	16.9	10696	
15:16:59 99.6	16.9	10715	
15:17:00 99.9	16.9	10744	
15:17:01 100.1	16.9	10763	
15:17:02 100.3	16.9	10782	
15:17:03 100.7	16.9	10811	
15:17:04 101.0	16.9	10828	
15:17:05 101.0	16.9	10855	
15:17:06 101.2	16.9	10872	
15:17:08 101.4	16.9	10894	
15:17:09 101.6	16.9	10910	
15:17:10 102.0	16.9	10933	
15:17:11 102.0	16.9	10948	
15:17:12 102.2	16.9	10972	
15:17:13 102.4	16.9	10988	
15:17:14 102.8	16.9	11005	
15:17:15 102.9	16.9	11031	
15:17:16 103.1	16.9	11052	
15:17:17 103.3	16.9	11079	
15:17:19 103.7	16.9	11100	
15:17:20 104.0	16.9	11135	
15:17:21 104.0	16.9	11135	
15:17:22 104.0	16.9	11135	
15:17:23 104.7	16.9	11222	
15:17:24 105.0	16.9	11250	
15:17:25 105.3	16.9	11292	
15:17:26 105.6	16.9	11320	
15:17:27 106.2	16.9	11349	
15:17:28 106.5	16.9	11396	
15:17:29 107.0	16.9	11423	
15:17:30 107.4	16.8	11470	
15:17:31 107.7	16.9	11504	
15:17:33 108.1	16.9	11554	
15:17:34 108.3	16.9	11589	
15:17:35 108.7	16.8	11626	
15:17:36 109.3	16.9	11681	
15:17:37 109.8	16.9	11717	
15:17:38 110.2	16.9	11771	
15:17:39 110.8	16.8	11808	
15:17:40 111.0	16.8	11862	
15:17:41 111.5	16.8	11901	
15:17:42 111.9	16.8	11955	
15:17:43 112.3	16.9	11991	
15:17:45 112.5	16.8	12028	
15:17:46 113.1	16.8	12079	
15:17:47 113.5	16.8	12111	
15:17:48 113.7	16.8	12154	
15:17:49 114.3	16.8	12181	
15:17:50 114.6	16.8	12218	
15:17:51 115.0	16.8	12241	
15:17:52 115.2	16.8	12273	
15:17:53 115.5	16.8	12291	
15:17:54 115.6	16.8	12318	
15:17:56 115.9	16.8	12335	
15:17:57 116.2	16.8	12350	
15:17:58 116.5	16.9	12376	
15:17:59 116.8	16.8	12393	
15:18:00 117.1	16.8	12421	
15:18:01 117.1	16.8	12445	
15:18:02 117.6	16.8	12483	
15:18:03 117.9	16.8	12512	
15:18:04 118.4	16.8	12565	
15:18:05 118.8	16.8	12603	
15:18:07 119.4	16.8	12647	
15:18:08 119.8	16.8	12720	
15:18:09 120.5	16.8	12774	
15:18:10 121.2	16.8	12861	
15:18:11 121.8	16.8	12919	
15:18:12 122.6	16.8	13014	
15:18:13 123.5	16.8	13082	
15:18:14 124.2	16.8	13189	
15:18:15 125.0	16.8	13266	
15:18:16 126.0	16.8	13392	
15:18:18 127.0	16.8	13482	
15:18:19 128.0	16.8	13582	
15:18:20 129.2	16.9	13747	
15:18:21 130.5	16.9	13877	
15:18:22 131.9	16.8	14081	
15:18:23 133.5	16.8	14231	
15:18:24 135.1	16.8	14468	
15:18:25 136.9	16.8	14628	
15:18:26 138.8	16.9	14872	
15:18:27 140.7	16.8	15035	
15:18:28 142.6	16.8	15280	
15:18:30 144.4	16.8	15439	
15:18:31 146.2	16.8	15593	
15:18:32 148.0	16.9	15812	
15:18:33 149.9	16.9	15950	
15:18:34 151.6	16.9	16146	
15:18:35 153.3	16.9	16274	
15:18:36 154.9	16.9	16458	
15:18:37 156.5	16.9	16568	
15:18:38 158.0	16.9	16727	
15:18:39 159.3	16.9	16820	
15:18:41 160.6	16.9	16910	
15:18:42 161.8	16.9	17040	
15:18:43 162.9	16.9	17126	
15:18:44 164.2	16.9	17250	
15:18:45 165.2	16.9	17335	
15:18:46 166.2	16.9	17445	
15:18:47 167.2	16.9	17519	
15:18:48 168.1	16.9	17619	
15:18:49 169.0	16.9	17679	
15:18:50 169.9	16.9	17739	
15:18:51 170.5	16.9	17810	
15:18:53 171.0	16.9	17843	
15:18:54 171.5	16.9	17897	
15:18:55 172.1	16.9	17929	
15:18:56 172.5	16.9	17968	
15:18:57 172.9	16.9	18002	
15:18:58 173.1	16.9	18049	
15:18:59 173.8	16.9	18087	
15:19:00 174.0	16.9	18139	
15:19:01 174.4	16.9	18177	
15:19:03 175.1	16.9	18227	
15:19:04 175.4	16.9	18258	
15:19:05 175.6	16.9	18282	
15:19:06 176.1	16.9	18319	
15:19:07 176.3	16.9	18346	
15:19:08 176.9	16.9	18403	
15:19:09 177.3	16.9	18455	
15:19:10 177.9	16.9	18548	
15:19:11 178.6	16.9	18623	
15:19:12 179.4	16.9	18702	
15:19:13 180.3	16.9	18835	
15:19:15 181.1	16.9	18931	
15:19:16 182.2	16.9	19079	
15:19:17 183.3	16.9	19176	
15:19:18 184.5	16.9	19311	
15:19:19 185.6	16.9	19397	
15:19:20 186.5	16.9	19507	
15:19:21 187.4	16.9	19572	
15:19:22 188.2	16.9	19654	
15:19:23 188.9	16.9	19700	
15:19:24 189.5	16.9	19753	
15:19:26 190.1	16.9	19831	
15:19:27 190.8	16.9	19888	
15:19:28 191.5	16.9	19986	
15:19:29 192.3	16.9	20049	
15:19:30 193.2	16.9	20150	
15:19:31 193.9	16.9	20221	
15:19:32 194.7	16.9	20301	
15:19:33 195.6	16.9	20404	
15:19:34 196.4	16.9	20469	
15:19:35 196.9	16.9	20555	
15:19:36 197.7	16.9	20603	
15:19:38 198.1	16.9	20656	
15:19:39 198.7	16.9	20683	
15:19:40 198.8	16.9	20707	
15:19:41 199.0	16.9	20719	
15:19:42 199.4	16.9	20726	
15:19:43 199.5	16.9	20744	
15:19:44 199.6	16.9	20752	
15:19:45 199.7	16.9	20767	
15:19:46 199.9	16.9	20769	
15:19:47 200.0	16.9	20773	
15:19:48 200.1	16.9	20773	
15:19:50 200.2	17	20776	
15:19:51 200.2	16.9	20782	
15:19:52 200.2	17	20791	
15:19:53 200.3	17	20801	
15:19:54 200.4	17	20808	
15:19:55 200.5	17	20819	
15:19:56 200.6	17	20833	
15:19:57 200.6	17	20859	
15:19:58 200.7	17	20871	
15:19:59 200.8	17	20891	
15:20:00 201.0	17	20906	
15:20:02 201.1	17	20918	
15:20:03 201.2	17	20928	
15:20:04 201.2	17	20933	
15:20:05 201.2	17	20927	
15:20:06 201.2	17	20923	
15:20:07 201.1	17	20904	
15:20:08 201.1	17	20896	
15:20:09 201.0	17	20885	
15:20:10 200.9	17	20878	
15:20:11 200.8	17	20864	
15:20:13 200.6	17	20843	
15:20:14 200.5	17	20827	
15:20:15 200.3	17	20801	
15:20:16 200.1	17	20779	
15:20:17 199.9	17	20750	
15:20:18 199.7	17	20732	
15:20:19 199.5	17	20710	
15:20:20 199.0	17	20677	
15:20:21 198.8	17	20649	
15:20:22 198.5	17	20617	
15:20:23 198.3	17	20605	
15:20:25 198.0	17	20601	
15:20:26 198.0	17	20604	
15:20:27 197.9	17	20611	
15:20:28 197.8	17	20617	
15:20:29 197.8	17	20628	
15:20:30 197.8	17	20643	
15:20:31 197.8	17	20658	
15:20:32 197.8	17	20676	
15:20:33 197.8	17	20685	
15:20:34 197.9	17	20691	
15:20:35 197.9	17	20687	
15:20:37 197.9	17	20670	
15:20:38 197.8	17	20656	
15:20:39 197.7	17	20634	
15:20:40 197.6	17	20617	
15:20:41 197.4	17	20605	
15:20:42 197.2	17.1	20594	
15:20:43 197.1	17.1	20587	
15:20:44 196.9	17.1	20580	
15:20:45 196.8	17.1	20588	
15:20:46 196.7	17.1	20614	
15:20:48 196.8	17.1	20634	
15:20:49 196.8	17.1	20676	
15:20:50 197.0	17.1	20705	
15:20:51 197.2	17.1	20730	
15:20:52 197.4	17.1	20756	
15:20:53 197.6	17.1	20765	
15:20:54 197.7	17.1	20768	
15:20:55 197.8	17.1	20761	
15:20:56 197.8	17.1	20735	
15:20:57 197.8	17.1	20708	
15:20:58 197.7	17.1	20660	
15:21:00 197.5	17.1	20619	
15:21:01 197.2	17.1	20575	
15:21:02 196.8	17.1	20521	
15:21:03 196.2	17.1	20491	
15:21:04 196.0	17.1	20451	
15:21:05 195.6	17.1	20421	
15:21:06 195.2	17.1	20368	
15:21:07 194.8	17.1	20338	
15:21:08 194.5	17.1	20296	
15:21:09 194.1	17.1	20276	
15:21:11 193.8	17.1	20264	
15:21:12 193.9	17.1	20270	
15:21:13 193.6	17.1	20289	
15:21:14 193.6	17.1	20327	
15:21:15 193.7	17.1	20357	
15:21:16 193.8	17.1	20398	
15:21:17 193.9	17.1	20431	
15:21:18 194.2	17.1	20487	
15:21:19 194.5	17.1	20525	
15:21:20 195.2	17.1	20551	
15:21:21 195.3	17.1	20573	
15:21:23 195.3	17.1	20586	
15:21:24 195.5	17.1	20599	
15:21:25 195.7	17.1	20597	
15:21:26 195.9	17.1	20583	
15:21:27 195.9	17.1	20566	
15:21:28 196.0	17.1	20552	
15:21:29 196.0	17.1	20556	
15:21:30 196.1	17.1	20569	
15:21:31 196.2	17.1	20605	
15:21:32 196.3	17.1	20634	
15:21:33 196.5	17.1	20678	
15:21:35 196.7	17.1	20703	
15:21:36 196.9	17.1	20726	
15:21:37 197.1	17.1	20731	
15:21:38 197.3	17.1	20720	
15:21:39 197.3	17.1	20699	
15:21:40 197.3	17.1	20673	
15:21:41 197.2	17.1	20622	
15:21:42 197.0	17.1	20590	
15:21:43 196.7	17.2	20541	
15:21:44 196.5	17.2	20512	
15:21:45 196.2	17.2	20475	
15:21:47 195.7	17.2	20451	
15:21:48 195.4	17.2	20425	
15:21:49 194.7	17.2	20383	
15:21:50 194.5	17.2	20343	
15:21:51 194.1	17.2	20267	
15:21:52 193.2	17.2	20206	
15:21:53 192.5	17.2	20097	
15:21:54 191.7	17.2	20017	
15:21:55 190.7	17.2	19893	
15:21:56 189.9	17.2	19804	
15:21:57 189.0	17.2	19722	
15:21:59 188.0	17.2	19613	
15:22:00 187.3	17.2	19544	
15:22:01 186.4	17.2	19453	
15:22:02 185.6	17.2	19397	
15:22:03 185.1	17.2	19333	
15:22:04 184.4	17.2	19296	
15:22:05 184.2	17.2	19262	
15:22:06 183.5	17.2	19217	
15:22:07 183.0	17.2	19187	
15:22:08 182.5	17.2	19140	
15:22:09 182.1	17.2	19106	
15:22:11 181.6	17.2	19051	
15:22:12 181.1	17.2	19013	
15:22:13 180.4	17.2	18955	
15:22:14 180.3	17.2	18910	
15:22:15 179.6	17.2	18830	
15:22:16 178.9	17.2	18773	
15:22:17 178.1	17.2	18709	
15:22:18 177.5	17.2	18612	
15:22:19 176.7	17.2	18546	
15:22:20 176.2	17.2	18449	
15:22:22 175.5	17.2	18388	
15:22:23 174.7	17.2	18307	
15:22:24 174.2	17.2	18262	
15:22:25 173.8	17.2	18210	
15:22:26 173.2	17.2	18183	
