Time  	KZ11W:	KZ11C:	SD13L:
10:27:06 104.6	17.5	10144	
10:27:07 104.4	17.5	10122	
10:27:09 104.2	17.5	10103	
10:27:10 104.1	17.5	10071	
10:27:11 103.6	17.5	10051	
10:27:12 103.6	17.5	10020	
10:27:13 103.2	17.5	9998	
10:27:14 102.9	17.5	9963	
10:27:15 102.6	17.5	9937	
10:27:16 102.3	17.5	9899	
10:27:17 101.8	17.5	9871	
10:27:18 101.2	17.5	9828	
10:27:20 101.0	17.5	9800	
10:27:21 100.4	17.5	9757	
10:27:22 100.0	17.5	9725	
10:27:23 99.8	17.5	9679	
10:27:24 99.2	17.5	9648	
10:27:25 98.7	17.5	9599	
10:27:26 98.1	17.5	9566	
10:27:27 97.6	17.5	9515	
10:27:28 97.4	17.5	9480	
10:27:30 96.7	17.4	9431	
10:27:31 96.2	17.5	9396	
10:27:32 95.5	17.4	9362	
10:27:33 95.2	17.4	9311	
10:27:34 94.7	17.4	9278	
10:27:35 94.2	17.4	9226	
10:27:36 93.8	17.4	9193	
10:27:37 93.0	17.4	9142	
10:27:38 92.6	17.4	9107	
10:27:40 92.2	17.4	9057	
10:27:41 91.6	17.4	9024	
10:27:42 91.1	17.4	8972	
10:27:43 90.4	17.4	8937	
10:27:44 90.1	17.4	8886	
10:27:45 89.6	17.4	8855	
10:27:46 89.1	17.4	8808	
10:27:47 88.6	17.4	8777	
10:27:48 88.1	17.4	8733	
10:27:50 87.6	17.4	8706	
10:27:51 87.2	17.4	8667	
10:27:52 87.0	17.4	8642	
10:27:53 86.5	17.4	8606	
10:27:54 86.1	17.4	8583	
10:27:55 85.9	17.4	8563	
10:27:56 85.6	17.4	8534	
10:27:57 85.3	17.4	8517	
10:27:58 84.9	17.4	8493	
10:27:59 84.6	17.4	8478	
10:28:01 84.7	17.4	8460	
10:28:02 84.5	17.4	8449	
10:28:03 84.0	17.4	8436	
10:28:04 84.1	17.4	8429	
10:28:05 83.9	17.4	8420	
10:28:06 83.8	17.4	8416	
10:28:07 83.7	17.4	8410	
10:28:08 83.5	17.4	8407	
10:28:09 83.5	17.3	8407	
10:28:11 83.4	17.4	8406	
10:28:12 83.4	17.3	8408	
10:28:13 83.3	17.3	8411	
10:28:14 83.3	17.3	8412	
10:28:15 83.3	17.4	8419	
10:28:16 83.4	17.3	8423	
10:28:17 83.4	17.3	8431	
10:28:18 83.4	17.3	8437	
10:28:19 83.5	17.3	8450	
10:28:21 83.6	17.3	8459	
10:28:22 83.8	17.3	8475	
10:28:23 83.9	17.3	8485	
10:28:24 84.1	17.3	8502	
10:28:25 84.2	17.3	8514	
10:28:26 84.4	17.3	8533	
10:28:27 84.7	17.3	8546	
10:28:28 84.9	17.3	8567	
10:28:29 85.1	17.3	8582	
10:28:31 85.3	17.3	8607	
10:28:32 85.5	17.3	8625	
10:28:33 85.8	17.3	8650	
10:28:34 86.0	17.3	8670	
10:28:35 86.4	17.3	8696	
10:28:36 86.6	17.3	8713	
10:28:37 86.7	17.3	8738	
10:28:38 87.1	17.3	8754	
10:28:39 87.3	17.3	8780	
10:28:41 87.6	17.3	8799	
10:28:42 87.6	17.3	8816	
10:28:43 88.1	17.3	8845	
10:28:44 88.3	17.3	8864	
10:28:45 88.5	17.3	8877	
10:28:46 88.8	17.3	8897	
10:28:47 89.1	17.3	8930	
10:28:48 89.4	17.3	8954	
10:28:49 89.7	17.3	8988	
10:28:51 90.0	17.3	9013	
10:28:52 90.5	17.3	9051	
10:28:53 90.8	17.3	9075	
10:28:54 91.1	17.2	9117	
10:28:55 91.4	17.2	9145	
10:28:56 92.0	17.2	9187	
10:28:57 92.0	17.2	9217	
10:28:58 92.5	17.2	9261	
10:28:59 92.9	17.2	9292	
10:29:00 93.3	17.2	9338	
10:29:02 93.8	17.2	9370	
10:29:03 94.3	17.2	9418	
10:29:04 94.9	17.2	9452	
10:29:05 95.1	17.2	9503	
10:29:06 95.7	17.2	9539	
10:29:07 96.0	17.2	9574	
10:29:08 96.5	17.2	9626	
10:29:09 97.1	17.2	9661	
10:29:10 97.5	17.2	9713	
10:29:12 98.0	17.2	9746	
10:29:13 98.5	17.2	9798	
10:29:14 98.8	17.2	9831	
10:29:15 99.2	17.2	9876	
10:29:16 99.6	17.2	9906	
10:29:17 100.1	17.2	9952	
10:29:18 100.5	17.2	9982	
10:29:19 100.9	17.2	10027	
10:29:20 101.4	17.2	10058	
10:29:22 101.8	17.2	10104	
10:29:23 102.3	17.2	10135	
10:29:24 102.9	17.2	10184	
10:29:25 103.4	17.2	10217	
10:29:26 103.8	17.2	10262	
10:29:27 104.4	17.2	10292	
10:29:28 104.9	17.2	10321	
10:29:29 105.1	17.2	10360	
10:29:30 105.5	17.2	10384	
10:29:32 106.0	17.1	10417	
10:29:33 106.4	17.1	10437	
10:29:34 106.6	17.1	10463	
10:29:35 107.1	17.1	10479	
10:29:36 107.3	17.1	10496	
10:29:37 107.4	17.1	10504	
10:29:38 107.5	17.1	10513	
10:29:39 107.7	17.1	10516	
10:29:40 107.9	17.1	10516	
10:29:41 108.1	17.1	10513	
10:29:43 108.2	17.1	10507	
10:29:44 108.2	17.1	10500	
10:29:45 108.3	17.1	10493	
10:29:46 108.3	17.1	10478	
10:29:47 108.3	17.1	10467	
10:29:48 108.3	17.1	10448	
10:29:49 108.2	17.1	10434	
10:29:50 108.2	17.1	10413	
10:29:51 108.1	17.1	10397	
10:29:53 108.0	17.1	10374	
10:29:54 107.9	17.1	10360	
10:29:55 107.7	17.1	10337	
10:29:56 107.6	17.1	10321	
10:29:57 107.5	17.1	10298	
10:29:58 107.4	17.1	10282	
10:29:59 107.3	17.1	10261	
10:30:00 107.2	17.1	10247	
10:30:01 107.0	17.1	10224	
10:30:03 106.9	17.1	10209	
10:30:04 106.8	17.1	10190	
10:30:05 106.6	17.1	10174	
10:30:06 106.5	17.1	10151	
10:30:07 106.4	17.1	10139	
10:30:08 106.2	17.1	10118	
10:30:09 106.1	17.1	10106	
10:30:10 106.0	17.1	10091	
10:30:11 105.9	17.1	10070	
10:30:13 105.7	17.1	10058	
10:30:14 105.5	17.1	10038	
10:30:15 105.4	17.1	10025	
10:30:16 105.2	17.1	10008	
10:30:17 105.1	17.1	10001	
10:30:18 105.0	17.1	9992	
10:30:19 104.9	17.1	9989	
10:30:20 104.9	17.1	9985	
10:30:21 104.9	17.1	9983	
10:30:23 104.9	17.1	9979	
10:30:24 104.9	17.1	9976	
10:30:25 104.8	17.1	9965	
10:30:26 104.8	17.1	9961	
10:30:27 104.7	17.1	9959	
10:30:28 104.7	17.1	9952	
10:30:29 104.6	17	9942	
10:30:30 104.5	17	9934	
10:30:31 104.3	17	9928	
10:30:32 104.2	17	9924	
10:30:34 104.1	17	9925	
10:30:35 104.0	17	9931	
10:30:36 104.0	17	9941	
10:30:37 104.0	17	9961	
10:30:38 104.0	17	9974	
10:30:39 104.1	17	9992	
10:30:40 104.1	17	10002	
10:30:41 104.2	17	10021	
10:30:42 104.2	17	10035	
10:30:43 104.3	17	10051	
10:30:45 104.3	17	10061	
10:30:46 104.3	17	10077	
10:30:47 104.4	17	10091	
10:30:48 104.4	17	10108	
10:30:49 104.6	17	10141	
10:30:50 104.7	17	10153	
10:30:51 104.8	17	10171	
10:30:52 104.9	17	10198	
10:30:53 105.1	17	10236	
10:30:55 105.3	17	10265	
10:30:56 105.5	17	10281	
10:30:57 105.6	17	10270	
10:30:58 105.5	17	10266	
10:30:59 105.5	17	10277	
10:31:00 105.4	17	10296	
10:31:01 105.5	17	10309	
10:31:02 105.5	17	10330	
10:31:03 105.6	17	10346	
10:31:05 105.6	17	10368	
10:31:06 105.7	17	10386	
10:31:07 105.8	17	10420	
10:31:08 106.0	17	10449	
10:31:09 106.2	17	10495	
10:31:10 106.5	17	10528	
10:31:11 107.0	17	10584	
10:31:12 107.5	17	10623	
10:31:13 107.9	17	10664	
10:31:15 108.4	17	10727	
10:31:16 108.9	17	10770	
10:31:17 109.6	17	10835	
10:31:18 110.1	17	10878	
10:31:19 110.6	17	10943	
10:31:20 111.3	17	10988	
10:31:21 111.7	17	11056	
10:31:22 112.4	17	11098	
10:31:23 113.0	17	11167	
10:31:24 113.6	17	11213	
10:31:26 114.3	17	11281	
10:31:27 114.7	17	11328	
10:31:28 115.3	17	11376	
10:31:29 116.1	17	11447	
10:31:30 116.5	17	11496	
10:31:31 117.4	17	11571	
10:31:32 118.0	17	11622	
10:31:33 118.6	17	11700	
10:31:34 119.4	17	11751	
10:31:35 119.9	17	11827	
10:31:37 120.6	17	11881	
10:31:38 121.3	17	11960	
10:31:39 122.1	17	12015	
10:31:40 122.8	17	12098	
10:31:41 123.5	17	12154	
10:31:42 124.1	17	12240	
10:31:43 125.0	17	12300	
10:31:44 125.7	17	12359	
10:31:45 126.7	17	12449	
10:31:47 127.3	17	12512	
10:31:48 128.2	17	12605	
10:31:49 129.0	17	12669	
10:31:50 129.9	17	12768	
10:31:51 130.7	17	12834	
10:31:52 131.6	17	12938	
10:31:53 132.4	17	13007	
10:31:54 133.4	17	13113	
10:31:55 134.3	17	13185	
10:31:56 135.2	17	13295	
10:31:58 136.2	17	13370	
10:31:59 137.2	17	13485	
10:32:00 138.2	17	13563	
10:32:01 139.3	17	13643	
10:32:02 140.2	17	13764	
10:32:03 141.3	17	13847	
10:32:04 142.4	17	13973	
10:32:05 143.6	17	14060	
10:32:06 144.7	17	14193	
10:32:08 145.8	17	14285	
10:32:09 147.1	17	14424	
10:32:10 148.3	17	14520	
10:32:11 149.6	17	14665	
10:32:12 150.9	17	14763	
10:32:13 152.2	17	14913	
10:32:14 153.5	17	15013	
10:32:15 154.9	17	15165	
10:32:16 156.3	17	15265	
10:32:18 157.6	17	15416	
10:32:19 159.0	17	15519	
10:32:20 160.3	17	15670	
10:32:21 161.8	17	15773	
10:32:22 163.1	17	15873	
10:32:23 164.5	17	16021	
10:32:24 165.9	17	16119	
10:32:25 167.3	17	16263	
10:32:26 168.7	17	16356	
10:32:28 170.0	17	16493	
10:32:29 171.3	17	16584	
10:32:30 172.6	17	16712	
10:32:31 173.9	17	16794	
10:32:32 175.1	17	16919	
10:32:33 176.3	17	16999	
10:32:34 177.6	17	17116	
10:32:35 178.7	17	17193	
10:32:36 180.0	17	17305	
10:32:37 181.1	17	17382	
10:32:39 182.4	17	17495	
10:32:40 183.6	17	17573	
10:32:41 184.9	17	17687	
10:32:42 186.3	17	17770	
10:32:43 187.6	17	17894	
10:32:44 189.1	17	17981	
10:32:45 190.6	17	18076	
10:32:46 192.2	17	18228	
10:32:47 194.1	17	18343	
10:32:49 196.7	17	18614	
10:32:50 200.3	17	18867	
10:32:51 205.7	17	19540	
10:32:52 214.0	17	19993	
10:32:53 219.0	17	20265	
10:32:54 227.2	17	21061	
10:32:55 246.4	17	23143	
10:32:56 265.9	17	24031	
10:32:57 287.0	17	26450	
10:32:59 319.8	17	28283	
10:33:00 344.7	17	29302	
10:33:01 354.6	17	29072	
10:33:02 359.3	17	29547	
10:33:03 370.2	17	30081	
10:33:04 378.6	17	30023	
10:33:05 375.3	17.1	29193	
10:33:06 363.6	17.1	28187	
10:33:07 343.3	17.1	26086	
10:33:08 318.5	17.1	24335	
10:33:10 292.1	17.1	22524	
10:33:11 277.8	17.1	22177	
10:33:12 268.2	17.1	21608	
10:33:13 259.9	17.1	21331	
10:33:14 254.0	17.1	21139	
10:33:15 251.5	17.1	21251	
10:33:16 258.8	17.1	22986	
10:33:17 285.3	17.1	25365	
10:33:18 317.9	17.1	27547	
10:33:20 342.1	17.1	28989	
10:33:21 367.9	17.1	30436	
10:33:22 377.9	17.1	30046	
10:33:23 378.3	17.1	29806	
10:33:24 378.6	17.1	29445	
10:33:25 375.0	17.2	29456	
10:33:26 385.1	17.2	30581	
10:33:27 401.4	17.2	31228	
10:33:28 409.0	17.2	31335	
10:33:29 410.7	17.2	31237	
10:33:31 408.7	17.2	30533	
10:33:32 399.7	17.2	29809	
10:33:33 391.1	17.2	29128	
10:33:34 382.5	17.2	28564	
10:33:35 378.3	17.2	28858	
10:33:36 383.9	17.2	29201	
10:33:37 382.4	17.3	28468	
10:33:38 372.9	17.3	27950	
10:33:39 365.9	17.3	27155	
10:33:41 349.6	17.3	25752	
10:33:42 333.8	17.3	25823	
10:33:43 338.0	17.3	26580	
10:33:44 347.0	17.3	27190	
10:33:45 352.1	17.3	27714	
10:33:46 360.1	17.3	28143	
10:33:47 357.1	17.3	27397	
10:33:48 355.0	17.3	27539	
10:33:49 360.6	17.3	28364	
10:33:50 373.9	17.3	29456	
10:33:52 390.3	17.3	30557	
10:33:53 399.9	17.3	30690	
10:33:54 397.2	17.3	29394	
10:33:55 378.0	17.4	27484	
10:33:56 347.6	17.4	25310	
10:33:57 331.0	17.4	24709	
10:33:58 313.7	17.4	22761	
10:33:59 291.3	17.4	21940	
10:34:00 279.5	17.4	21493	
10:34:02 271.0	17.4	21298	
10:34:03 267.3	17.4	21384	
10:34:04 265.5	17.4	21388	
10:34:05 260.4	17.4	21033	
10:34:06 254.4	17.4	20725	
10:34:07 250.6	17.4	20541	
10:34:08 247.2	17.4	20678	
10:34:09 252.4	17.4	21291	
10:34:10 260.2	17.4	21996	
10:34:11 266.9	17.4	22427	
10:34:13 275.4	17.4	23065	
10:34:14 277.1	17.4	22651	
10:34:15 268.8	17.4	21500	
10:34:16 257.5	17.4	20797	
10:34:17 247.3	17.4	20114	
10:34:18 241.2	17.4	19914	
10:34:19 235.1	17.4	19336	
10:34:20 228.2	17.4	18979	
10:34:21 223.5	17.4	18880	
10:34:23 223.9	17.4	19244	
10:34:24 232.1	17.4	20089	
10:34:25 243.7	17.4	21048	
10:34:26 250.6	17.4	21348	
10:34:27 260.2	17.4	22188	
10:34:28 267.6	17.5	22315	
10:34:29 265.7	17.4	21626	
10:34:30 259.6	17.5	21210	
10:34:31 257.6	17.5	21039	
10:34:33 254.2	17.5	20752	
10:34:34 248.2	17.5	20098	
10:34:35 240.4	17.5	19550	
10:34:36 229.4	17.5	18359	
10:34:37 216.5	17.5	17672	
10:34:38 206.6	17.5	16953	
10:34:39 199.4	17.5	16644	
10:34:40 193.8	17.5	16332	
10:34:41 189.9	17.5	16178	
10:34:43 186.5	17.5	16003	
10:34:44 184.0	17.5	15912	
10:34:45 181.8	17.5	15798	
10:34:46 180.0	17.5	15739	
10:34:47 178.6	17.5	15679	
10:34:48 177.5	17.5	15657	
10:34:49 176.7	17.5	15640	
10:34:50 176.1	17.5	15634	
10:34:51 175.8	17.5	15643	
10:34:53 176.0	17.5	15649	
10:34:54 175.9	17.5	15645	
10:34:55 175.9	17.5	15637	
10:34:56 175.8	17.5	15634	
10:34:57 175.8	17.5	15655	
10:34:58 175.9	17.5	15681	
10:34:59 176.1	17.5	15672	
10:35:00 176.2	17.5	15692	
10:35:01 178.1	17.5	15863	
10:35:02 180.6	17.5	16030	
10:35:04 181.8	17.5	15889	
10:35:05 179.7	17.5	15729	
10:35:06 179.2	17.5	15435	
10:35:07 175.0	17.5	15120	
10:35:08 171.5	17.5	14843	
10:35:09 169.2	17.5	14744	
10:35:10 167.8	17.5	14643	
10:35:11 166.7	17.5	14597	
10:35:12 166.0	17.5	14563	
10:35:13 165.3	17.5	14489	
10:35:15 164.6	17.5	14445	
10:35:16 164.1	17.5	14414	
10:35:17 164.2	17.5	14388	
10:35:18 163.8	17.5	14349	
10:35:19 163.5	17.5	14327	
10:35:20 163.7	17.5	14326	
10:35:21 163.7	17.5	14362	
10:35:22 164.1	17.5	14509	
10:35:23 166.4	17.5	14581	
10:35:25 167.7	17.5	14716	
10:35:26 169.3	17.5	14747	
10:35:27 167.5	17.5	14573	
10:35:28 167.7	17.5	14608	
10:35:29 169.0	17.5	14760	
10:35:30 171.0	17.5	14923	
10:35:31 174.1	17.5	15315	
10:35:32 180.0	17.5	15964	
10:35:33 194.6	17.5	17093	
10:35:35 210.4	17.5	18209	
10:35:36 217.9	17.5	18286	
10:35:37 224.8	17.5	19234	
10:35:38 245.0	17.5	20723	
10:35:39 264.5	17.5	21889	
10:35:40 276.4	17.5	22301	
10:35:41 287.4	17.5	22899	
10:35:42 294.5	17.5	22979	
10:35:43 297.6	17.5	22812	
10:35:45 296.6	17.5	22583	
10:35:46 292.5	17.5	21977	
10:35:47 287.4	17.5	21741	
10:35:48 287.7	17.5	22067	
10:35:49 299.1	17.5	23111	
10:35:50 312.1	17.5	23590	
10:35:51 306.3	17.5	22368	
10:35:52 288.5	17.5	20634	
10:35:53 275.2	17.5	20102	
10:35:55 260.4	17.5	18365	
10:35:56 241.3	17.5	17371	
10:35:57 225.0	17.5	16121	
10:35:58 210.8	17.5	15655	
10:35:59 204.2	17.5	15744	
10:36:00 204.2	17.5	16038	
10:36:01 204.8	17.5	16131	
10:36:02 206.2	17.5	16685	
10:36:03 215.3	17.5	17726	
10:36:05 222.8	17.5	18010	
10:36:06 230.0	17.5	18505	
10:36:07 236.1	17.5	18833	
10:36:08 237.4	17.5	18682	
10:36:09 234.2	17.5	18113	
10:36:10 229.8	17.6	17823	
10:36:11 227.0	17.5	17680	
10:36:12 222.6	17.6	17268	
10:36:13 217.1	17.6	16817	
10:36:15 212.5	17.6	16587	
10:36:16 208.0	17.6	16197	
10:36:17 202.8	17.6	15918	
10:36:18 200.6	17.6	16100	
10:36:19 203.3	17.6	16369	
10:36:20 202.2	17.6	15935	
10:36:21 197.0	17.6	15625	
10:36:22 190.9	17.6	14852	
10:36:23 182.3	17.6	14397	
10:36:24 176.9	17.6	14240	
10:36:26 174.4	17.6	14147	
10:36:27 171.2	17.6	13939	
10:36:28 167.6	17.6	13662	
10:36:29 164.0	17.6	13458	
10:36:30 160.7	17.6	13211	
10:36:31 158.0	17.6	13106	
10:36:32 155.9	17.6	12959	
10:36:33 153.7	17.6	12857	
10:36:34 151.9	17.6	12734	
10:36:35 150.6	17.6	12706	
10:36:37 150.2	17.6	12740	
10:36:38 150.5	17.6	12804	
10:36:39 151.6	17.6	12860	
10:36:40 151.1	17.6	12835	
10:36:41 149.9	17.6	12743	
10:36:42 149.7	17.6	12739	
10:36:43 150.0	17.6	12823	
10:36:44 150.3	17.6	12930	
10:36:45 151.5	17.6	13162	
10:36:47 154.3	17.6	13278	
10:36:48 156.0	17.6	13405	
10:36:49 159.6	17.6	13863	
10:36:50 166.7	17.5	14515	
10:36:51 183.4	17.6	16412	
10:36:52 202.8	17.5	17476	
10:36:53 217.3	17.6	18222	
10:36:54 224.3	17.6	18357	
10:36:55 228.2	17.6	18466	
10:36:57 230.9	17.6	18467	
10:36:58 231.3	17.6	18203	
10:36:59 229.1	17.6	17914	
10:37:00 224.8	17.6	17527	
10:37:01 223.5	17.6	17357	
10:37:02 220.4	17.6	17174	
10:37:03 218.8	17.6	17108	
10:37:04 218.0	17.6	17034	
10:37:05 216.3	17.6	16898	
10:37:06 216.4	17.6	17022	
10:37:08 218.0	17.6	17259	
10:37:09 218.8	17.6	17276	
10:37:10 218.8	17.6	17177	
10:37:11 218.6	17.6	17069	
10:37:12 214.4	17.6	16454	
10:37:13 205.0	17.6	15804	
10:37:14 198.2	17.6	15524	
10:37:15 194.9	17.6	15356	
10:37:16 191.3	17.6	15231	
10:37:17 191.1	17.6	15401	
10:37:19 191.5	17.6	15457	
10:37:20 192.7	17.6	15708	
10:37:21 194.5	17.6	15766	
10:37:22 194.9	17.6	15871	
10:37:23 192.2	17.6	15259	
10:37:24 182.2	17.6	14402	
10:37:25 176.0	17.6	14145	
10:37:26 174.9	17.6	14464	
10:37:27 178.5	17.6	14672	
10:37:29 173.2	17.6	13605	
10:37:30 159.3	17.6	12676	
10:37:31 147.5	17.6	11851	
10:37:32 140.2	17.6	11622	
10:37:33 135.8	17.6	11370	
10:37:34 132.1	17.6	11228	
10:37:35 128.9	17.6	11046	
10:37:36 126.1	17.6	10936	
10:37:37 123.7	17.6	10800	
10:37:38 121.6	17.6	10729	
10:37:40 119.7	17.6	10648	
10:37:41 118.3	17.6	10608	
10:37:42 117.2	17.6	10577	
10:37:43 116.0	17.6	10525	
10:37:44 115.0	17.6	10486	
10:37:45 114.1	17.6	10432	
10:37:46 113.2	17.6	10399	
10:37:47 112.4	17.6	10372	
10:37:48 111.8	17.6	10361	
10:37:50 111.9	17.6	10356	
10:37:51 111.6	17.6	10357	
10:37:52 111.3	17.6	10365	
10:37:53 111.4	17.6	10371	
10:37:54 111.3	17.6	10385	
10:37:55 111.2	17.6	10393	
10:37:56 111.1	17.6	10399	
10:37:57 111.1	17.6	10401	
10:37:58 111.1	17.6	10400	
10:37:59 111.1	17.6	10398	
10:38:01 111.1	17.6	10407	
10:38:02 111.2	17.6	10410	
10:38:03 111.2	17.6	10401	
10:38:04 111.2	17.6	10407	
10:38:05 111.3	17.6	10419	
10:38:06 111.6	17.6	10472	
10:38:07 112.2	17.6	10478	
10:38:08 112.1	17.6	10422	
10:38:09 112.0	17.6	10395	
10:38:10 111.8	17.6	10374	
10:38:12 111.7	17.6	10371	
10:38:13 111.6	17.6	10355	
10:38:14 111.5	17.6	10341	
10:38:15 111.3	17.6	10332	
10:38:16 111.2	17.6	10335	
10:38:17 111.2	17.6	10316	
10:38:18 111.0	17.6	10302	
10:38:19 111.0	17.5	10324	
10:38:20 111.1	17.6	10333	
10:38:22 111.1	17.6	10327	
10:38:23 111.2	17.5	10324	
10:38:24 111.1	17.5	10277	
10:38:25 110.8	17.5	10210	
10:38:26 110.4	17.5	10191	
10:38:27 110.1	17.5	10200	
10:38:28 110.0	17.5	10210	
10:38:29 110.0	17.5	10198	
10:38:30 110.0	17.5	10191	
10:38:31 110.0	17.5	10180	
10:38:33 110.0	17.5	10150	
10:38:34 109.7	17.5	10075	
10:38:35 108.4	17.5	9974	
10:38:36 108.1	17.5	9941	
10:38:37 107.7	17.5	9904	
10:38:38 107.5	17.5	9890	
10:38:39 107.4	17.5	9867	
10:38:40 107.1	17.5	9856	
10:38:41 107.1	17.5	9864	
10:38:42 107.1	17.5	9876	
10:38:44 107.2	17.5	9911	
10:38:45 107.5	17.5	9949	
10:38:46 107.9	17.5	10019	
10:38:47 109.2	17.5	10076	
10:38:48 110.5	17.5	10185	
10:38:49 111.8	17.5	10290	
10:38:50 113.7	17.5	10501	
10:38:51 115.9	17.5	10655	
10:38:52 118.9	17.5	11012	
10:38:54 122.9	17.5	11223	
10:38:55 125.7	17.5	11317	
10:38:56 127.2	17.5	11397	
10:38:57 129.8	17.5	11627	
10:38:58 134.1	17.5	12015	
10:38:59 137.1	17.5	12102	
10:39:00 139.3	17.5	12276	
10:39:01 141.3	17.5	12324	
10:39:02 141.6	17.5	12294	
10:39:04 144.1	17.5	12578	
10:39:05 149.8	17.5	13280	
10:39:06 157.4	17.5	13648	
10:39:07 162.9	17.5	14082	
10:39:08 170.3	17.5	14598	
10:39:09 178.6	17.5	15291	
10:39:10 186.9	17.5	15748	
10:39:11 193.4	17.5	15934	
10:39:12 195.6	17.5	15910	
10:39:14 196.7	17.5	15885	
10:39:15 197.5	17.5	15878	
10:39:16 197.9	17.5	15799	
10:39:17 197.6	17.5	15739	
10:39:18 196.6	17.5	15668	
10:39:19 195.7	17.5	15584	
10:39:20 195.7	17.5	15572	
10:39:21 195.9	17.5	15643	
10:39:22 198.2	17.5	15763	
10:39:23 199.9	17.5	15954	
10:39:25 201.7	17.5	16033	
10:39:26 202.8	17.5	16048	
10:39:27 202.7	17.5	15989	
10:39:28 201.4	17.5	15837	
10:39:29 201.0	17.5	15735	
10:39:30 198.5	17.5	15608	
10:39:31 197.7	17.5	15575	
10:39:32 197.7	17.5	15583	
10:39:33 198.1	17.5	15611	
10:39:35 198.1	17.5	15649	
10:39:36 198.0	17.5	15661	
10:39:37 198.0	17.5	15610	
10:39:38 197.7	17.5	15528	
10:39:39 195.6	17.5	15445	
10:39:40 194.4	17.5	15312	
10:39:41 192.9	17.5	15218	
10:39:42 191.1	17.5	15081	
10:39:43 189.5	17.5	14993	
10:39:44 187.7	17.5	14834	
10:39:46 185.4	17.6	14714	
10:39:47 183.3	17.6	14567	
10:39:48 181.6	17.6	14498	
10:39:49 180.0	17.6	14403	
10:39:50 178.6	17.6	14341	
10:39:51 176.9	17.6	14173	
10:39:52 174.1	17.6	13985	
10:39:53 170.4	17.6	13617	
10:39:54 166.0	17.6	13369	
10:39:56 161.8	17.6	13056	
10:39:57 158.1	17.6	12916	
10:39:58 155.3	17.6	12744	
10:39:59 152.9	17.6	12647	
10:40:00 150.8	17.6	12535	
10:40:01 147.7	17.6	12235	
10:40:02 143.5	17.6	11984	
10:40:03 139.8	17.6	11755	
10:40:04 137.6	17.6	11700	
10:40:06 135.8	17.6	11517	
10:40:07 132.7	17.6	11349	
10:40:08 130.9	17.6	11300	
10:40:09 130.0	17.6	11290	
10:40:10 130.6	17.6	11513	
10:40:11 133.0	17.6	11689	
10:40:12 133.6	17.6	11709	
10:40:13 133.6	17.6	11608	
10:40:14 131.6	17.6	11322	
10:40:16 128.8	17.6	11197	
10:40:17 126.9	17.5	10992	
10:40:18 123.8	17.5	10748	
10:40:19 120.4	17.5	10479	
10:40:20 117.9	17.5	10391	
10:40:21 116.1	17.5	10262	
10:40:22 114.3	17.5	10165	
10:40:23 112.7	17.5	10082	
10:40:24 111.6	17.5	10056	
10:40:25 110.9	17.5	10053	
10:40:27 110.6	17.5	10090	
10:40:28 111.1	17.5	10128	
10:40:29 111.5	17.5	10212	
10:40:30 111.7	17.5	10284	
10:40:31 112.1	17.5	10437	
10:40:32 114.2	17.5	10552	
10:40:33 115.7	17.5	10732	
10:40:34 117.1	17.5	10802	
10:40:35 118.1	17.5	10902	
10:40:36 119.2	17.5	10962	
10:40:38 120.0	17.5	11060	
10:40:39 121.3	17.5	11183	
10:40:40 123.7	17.5	11385	
10:40:41 127.4	17.5	11764	
10:40:42 131.4	17.5	12032	
10:40:43 136.4	17.5	12514	
10:40:44 141.7	17.5	12835	
10:40:45 146.7	17.5	13212	
10:40:46 151.7	17.5	13556	
10:40:48 158.3	17.5	14141	
10:40:49 163.8	17.5	14315	
10:40:50 167.1	17.5	14472	
10:40:51 169.5	17.5	14557	
10:40:52 172.0	17.5	14736	
10:40:53 175.2	17.5	14969	
10:40:54 180.1	17.5	15472	
10:40:55 186.4	17.5	15854	
10:40:56 193.6	17.5	16540	
10:40:57 202.0	17.5	16989	
10:40:59 209.8	17.5	17593	
10:41:00 217.7	17.5	17972	
10:41:01 225.0	17.5	18351	
10:41:02 232.3	17.5	18840	
10:41:03 238.0	17.5	19078	
10:41:04 242.7	17.5	19327	
10:41:05 247.2	17.5	19547	
10:41:06 251.6	17.5	19818	
10:41:07 255.1	17.5	19930	
10:41:09 258.4	17.5	20147	
10:41:10 261.8	17.5	20277	
10:41:11 264.1	17.5	20342	
10:41:12 263.9	17.5	20159	
10:41:13 260.0	17.5	19704	
10:41:14 256.2	17.5	19390	
10:41:15 250.8	17.5	18942	
10:41:16 246.9	17.6	18824	
10:41:17 245.7	17.6	18918	
10:41:19 245.9	17.6	18966	
10:41:20 246.0	17.6	18983	
10:41:21 245.6	17.6	18958	
10:41:22 244.7	17.6	18848	
10:41:23 242.9	17.6	18704	
10:41:24 240.1	17.6	18511	
10:41:25 236.3	17.6	18109	
10:41:26 230.1	17.6	17669	
10:41:27 222.3	17.6	17082	
10:41:29 217.8	17.6	16976	
10:41:30 215.5	17.6	16898	
10:41:31 213.4	17.6	16792	
10:41:32 210.5	17.6	16547	
10:41:33 207.2	17.6	16387	
10:41:34 204.1	17.6	16130	
10:41:35 200.8	17.6	15959	
10:41:36 197.4	17.6	15698	
10:41:37 193.9	17.6	15508	
10:41:38 190.4	17.6	15228	
10:41:40 187.1	17.6	15083	
10:41:41 184.4	17.6	14940	
10:41:42 182.5	17.6	14887	
