Time  	KZ11W:	KZ11C:	SD13L:
10:23:48 380.1	12.2	31754	
10:23:49 380.2	12.2	31757	
10:23:50 380.2	12.2	31783	
10:23:51 380.3	12.2	31792	
10:23:52 380.3	12.2	31755	
10:23:53 380.3	12.2	31798	
10:23:55 380.3	12.2	31793	
10:23:56 380.3	12.2	31786	
10:23:57 380.4	12.2	31784	
10:23:58 380.4	12.2	31762	
10:23:59 380.5	12.2	31801	
10:24:00 380.5	12.2	31798	
10:24:01 380.6	12.2	31794	
10:24:02 380.5	12.2	31813	
10:24:03 380.6	12.2	31799	
10:24:04 380.7	12.2	31833	
10:24:06 380.7	12.2	31785	
10:24:07 380.7	12.2	31803	
10:24:08 380.9	12.2	31805	
10:24:09 381.0	12.2	31829	
10:24:10 381.1	12.2	31869	
10:24:11 381.1	12.2	31816	
10:24:12 381.1	12.2	31824	
10:24:13 381.1	12.3	31842	
10:24:14 381.1	12.2	31872	
10:24:15 381.1	12.3	31832	
10:24:17 381.1	12.3	31803	
10:24:18 381.1	12.2	31840	
10:24:19 381.2	12.3	31849	
10:24:20 381.2	12.3	31827	
10:24:21 381.2	12.2	31823	
10:24:22 381.2	12.3	31853	
10:24:23 381.4	12.3	31859	
10:24:24 381.6	12.3	31896	
10:24:25 381.7	12.3	31830	
10:24:26 381.7	12.2	31881	
10:24:28 381.6	12.2	31889	
10:24:29 381.6	12.3	31860	
10:24:30 381.8	12.2	31790	
10:24:31 381.5	12.2	31826	
10:24:32 381.4	12.3	31869	
10:24:33 381.3	12.2	31871	
10:24:34 381.4	12.2	31884	
10:24:35 381.3	12.3	31872	
10:24:36 381.3	12.2	31874	
10:24:37 381.4	12.2	31845	
10:24:39 381.3	12.2	31899	
10:24:40 381.3	12.2	31889	
10:24:41 381.4	12.2	31831	
10:24:42 381.4	12.2	31906	
10:24:43 381.3	12.2	31911	
10:24:44 381.4	12.2	31895	
10:24:45 381.5	12.2	31902	
10:24:46 381.4	12.2	31879	
10:24:47 381.4	12.2	31866	
10:24:48 381.5	12.2	31907	
10:24:50 381.5	12.2	31902	
10:24:51 381.4	12.2	31910	
10:24:52 381.5	12.2	31958	
10:24:53 381.6	12.3	31925	
10:24:54 381.7	12.2	31917	
10:24:55 381.7	12.2	31914	
10:24:56 381.8	12.3	31968	
10:24:57 381.9	12.3	31954	
10:24:58 381.9	12.3	31941	
10:25:00 382.0	12.3	31921	
10:25:01 382.0	12.3	31976	
10:25:02 382.1	12.3	31987	
10:25:03 382.3	12.3	31951	
10:25:04 382.4	12.3	32013	
10:25:05 382.5	12.3	31942	
10:25:06 382.6	12.3	32009	
10:25:07 382.6	12.3	32013	
10:25:08 382.7	12.3	32035	
10:25:09 382.8	12.3	32023	
10:25:11 382.8	12.3	31993	
10:25:12 382.9	12.3	31968	
10:25:13 382.9	12.3	32037	
10:25:14 383.0	12.3	32006	
10:25:15 383.1	12.3	32013	
10:25:16 383.0	12.3	31996	
10:25:17 383.1	12.3	31983	
10:25:18 383.0	12.3	32021	
10:25:19 383.0	12.3	32041	
10:25:21 383.0	12.3	31987	
10:25:22 383.1	12.3	32010	
10:25:23 383.2	12.3	32020	
10:25:24 383.2	12.3	32021	
10:25:25 383.2	12.3	32010	
10:25:26 383.1	12.3	32031	
10:25:27 383.1	12.3	31974	
10:25:28 383.0	12.3	32010	
10:25:29 383.0	12.3	31957	
10:25:30 383.0	12.3	32001	
10:25:32 383.0	12.3	31993	
10:25:33 383.0	12.3	32010	
10:25:34 383.0	12.3	32007	
10:25:35 383.0	12.3	31987	
10:25:36 383.0	12.3	31978	
10:25:37 383.0	12.3	32002	
10:25:38 383.0	12.3	31985	
10:25:39 382.9	12.3	31978	
10:25:40 382.9	12.3	31978	
10:25:41 382.8	12.3	31995	
10:25:43 382.9	12.3	32006	
10:25:44 382.9	12.3	31995	
10:25:45 383.0	12.3	31996	
10:25:46 383.0	12.3	32021	
10:25:47 383.0	12.3	31975	
10:25:48 383.1	12.3	31993	
10:25:49 383.0	12.3	31996	
10:25:50 383.0	12.3	32007	
10:25:51 383.1	12.3	32010	
10:25:53 383.0	12.3	31992	
10:25:54 383.0	12.3	31979	
10:25:55 383.0	12.3	31984	
10:25:56 383.0	12.3	31979	
10:25:57 383.0	12.3	32015	
10:25:58 383.0	12.3	32012	
10:25:59 383.1	12.3	32027	
10:26:00 383.1	12.3	31978	
10:26:01 383.1	12.3	32038	
10:26:02 383.1	12.3	31994	
10:26:04 383.1	12.3	32022	
10:26:05 383.1	12.3	32005	
10:26:06 383.2	12.3	32036	
10:26:07 383.3	12.3	32052	
10:26:08 383.3	12.3	32069	
10:26:09 383.3	12.3	32065	
10:26:10 383.4	12.3	32021	
10:26:11 383.5	12.3	32081	
10:26:12 383.5	12.3	32046	
10:26:13 383.5	12.3	32078	
10:26:15 383.4	12.3	31987	
10:26:16 383.4	12.3	32022	
10:26:17 383.5	12.3	32011	
10:26:18 383.6	12.3	32058	
10:26:19 383.6	12.3	32084	
10:26:20 383.6	12.3	32061	
10:26:21 383.7	12.3	32083	
10:26:22 383.5	12.3	32084	
10:26:23 383.5	12.3	32087	
10:26:25 383.5	12.3	32065	
10:26:26 383.8	12.3	32077	
10:26:27 383.9	12.3	32116	
10:26:28 384.0	12.3	32098	
10:26:29 384.3	12.3	32075	
10:26:30 384.2	12.3	32099	
10:26:31 384.1	12.3	32133	
10:26:32 384.1	12.3	32115	
10:26:33 383.9	12.3	32131	
10:26:34 384.0	12.3	32117	
10:26:36 384.0	12.3	32111	
10:26:37 384.0	12.3	32093	
10:26:38 383.9	12.3	32102	
10:26:39 384.0	12.3	32143	
10:26:40 384.0	12.3	32137	
10:26:41 384.0	12.3	32121	
10:26:42 384.0	12.3	32124	
10:26:43 384.1	12.3	32078	
10:26:44 384.1	12.3	32137	
10:26:45 384.2	12.3	32174	
10:26:47 384.3	12.3	32146	
10:26:48 384.5	12.3	32167	
10:26:49 384.6	12.3	32173	
10:26:50 384.8	12.3	32207	
10:26:51 384.8	12.3	32152	
10:26:52 384.9	12.3	32162	
10:26:53 384.9	12.3	32164	
10:26:54 384.8	12.3	32189	
10:26:55 384.9	12.3	32146	
10:26:57 384.8	12.3	32149	
10:26:58 384.9	12.3	32145	
10:26:59 384.9	12.3	32182	
10:27:00 384.8	12.3	32157	
10:27:01 384.9	12.3	32166	
10:27:02 384.9	12.3	32155	
10:27:03 384.9	12.3	32170	
10:27:04 384.9	12.3	32188	
10:27:05 385.1	12.3	32198	
10:27:06 385.1	12.3	32176	
10:27:08 385.3	12.3	32201	
10:27:09 385.3	12.3	32205	
10:27:10 385.3	12.3	32190	
10:27:11 385.4	12.3	32185	
10:27:12 385.3	12.3	32188	
10:27:13 385.5	12.3	32247	
10:27:14 385.6	12.3	32238	
10:27:15 385.6	12.3	32238	
10:27:16 385.7	12.3	32288	
10:27:17 385.8	12.3	32295	
10:27:19 385.8	12.3	32273	
10:27:20 385.9	12.3	32282	
10:27:21 386.1	12.3	32279	
10:27:22 386.1	12.3	32306	
10:27:23 386.2	12.3	32309	
10:27:24 386.2	12.3	32337	
10:27:25 386.3	12.3	32318	
10:27:26 386.4	12.3	32380	
10:27:27 386.5	12.3	32359	
10:27:29 386.5	12.3	32356	
10:27:30 386.6	12.3	32402	
10:27:31 386.8	12.3	32370	
10:27:32 386.8	12.3	32356	
10:27:33 386.9	12.3	32362	
10:27:34 386.8	12.3	32333	
10:27:35 386.8	12.3	32347	
10:27:36 386.8	12.3	32351	
10:27:37 386.8	12.3	32362	
10:27:38 386.9	12.3	32339	
10:27:40 387.0	12.3	32349	
10:27:41 387.0	12.3	32384	
10:27:42 386.9	12.3	32374	
10:27:43 387.0	12.3	32388	
10:27:44 387.0	12.3	32365	
10:27:45 387.1	12.2	32315	
10:27:46 387.1	12.3	32326	
10:27:47 387.1	12.2	32356	
10:27:48 387.2	12.3	32357	
10:27:49 387.2	12.2	32308	
10:27:51 387.1	12.3	32379	
10:27:52 387.2	12.2	32348	
10:27:53 387.2	12.2	32342	
10:27:54 387.3	12.2	32344	
10:27:55 387.4	12.2	32335	
10:27:56 387.4	12.2	32398	
10:27:57 387.5	12.2	32335	
10:27:58 387.5	12.2	32393	
10:27:59 387.6	12.2	32411	
10:28:00 387.6	12.2	32370	
10:28:02 387.5	12.2	32346	
10:28:03 387.4	12.2	32369	
10:28:04 387.4	12.2	32391	
10:28:05 387.4	12.2	32370	
10:28:06 387.4	12.2	32431	
10:28:07 387.4	12.2	32417	
10:28:08 387.5	12.2	32383	
10:28:09 387.5	12.2	32387	
10:28:10 387.5	12.2	32369	
10:28:12 387.5	12.2	32415	
10:28:13 387.6	12.2	32391	
10:28:14 387.6	12.2	32411	
10:28:15 387.5	12.2	32480	
10:28:16 387.6	12.2	32382	
10:28:17 387.6	12.2	32385	
10:28:18 387.5	12.2	32430	
10:28:19 387.5	12.2	32433	
10:28:20 387.6	12.2	32424	
10:28:22 387.5	12.2	32489	
10:28:23 387.6	12.2	32423	
10:28:24 387.6	12.2	32441	
10:28:25 387.6	12.2	32435	
10:28:26 387.6	12.2	32447	
10:28:27 387.7	12.2	32470	
10:28:28 387.7	12.2	32443	
10:28:29 387.8	12.2	32496	
10:28:30 387.9	12.2	32465	
10:28:31 387.8	12.2	32475	
10:28:33 387.8	12.2	32457	
10:28:34 387.8	12.2	32471	
10:28:35 387.8	12.2	32501	
10:28:36 387.7	12.2	32481	
10:28:37 204.0	12.2	32514	
